transactionId,isFraud,amount,logAmount,accountAgeDays,velocity1h,failedTxCount24h,sharedDeviceAccountCount,sharedIpAccountCount,isNewAccountFlag,highVelocityFlag,sharedPaymentAccountCount,deviceDegree,ipDegree,paymentMethodDegree,merchantDegree,uniqueDevicesPerUser,uniqueIpsPerUser,uniquePaymentMethodsPerUser,accountsPerDevice,accountsPerIp,accountsPerPaymentMethod,recentSharedDeviceCount,recentSharedIpCount,recentPaymentReuseCount,transactionVelocityOnSharedDevice,transactionVelocityOnSharedIp,deviceClusterSize,ipClusterSize,paymentClusterSize,multiAccountDeviceFlag,multiAccountIpFlag,multiAccountPaymentFlag,sharedInfrastructureScore,relationshipDensity,ringConnectivityScore
tx_legit_013136,0,759.79,6.6344,428,1,0,2,1,0,0,2,4,2,2,18,1,2,2,2,1,2,1,1,1,1,1,55,1,21,1,0,1,0.21,0.6,1.0986
tx_fraud_000511,1,90805.47,11.4165,5,8,5,1,1,1,1,1,2,2,2,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.12,0.0,0.6931
tx_legit_005165,0,469.17,6.1531,187,2,1,2,1,0,0,1,2,2,2,18,1,1,1,2,1,1,1,1,1,1,1,5,1,1,1,0,0,0.16,0.0,1.0986
tx_legit_005248,0,137.48,4.9307,420,1,0,1,2,0,0,1,2,2,2,24,1,1,1,1,2,1,1,1,1,1,1,1,7,1,0,1,0,0.15,0.0,1.0986
tx_legit_005622,0,460.91,6.1354,260,2,0,7,1,0,0,2,12,2,2,38,1,1,1,7,1,2,1,1,2,1,1,35,1,19,1,0,1,0.41,0.0,2.0794
tx_legit_012741,0,805.92,6.6932,971,2,0,2,2,0,0,1,2,2,2,24,1,1,1,2,2,1,1,1,1,1,1,63,7,1,1,1,0,0.19,0.0,1.6094
tx_legit_012531,0,513.87,6.2439,709,1,0,1,2,0,0,1,2,4,2,24,1,1,1,1,2,1,1,1,1,1,1,7,12,29,0,1,0,0.15,0.6,1.0986
tx_fraud_001023,1,6942.51,8.8456,68,2,1,3,3,0,0,1,4,4,2,26,1,1,1,3,3,1,1,1,1,1,1,11,11,31,1,1,0,0.26,0.6,2.3026
tx_legit_013546,0,531.9,6.2783,943,1,0,5,1,0,0,2,8,3,6,28,3,1,1,5,1,2,1,1,2,1,1,26,7,119,1,0,1,0.33,0.4762,1.7918
tx_legit_004157,0,616.74,6.4261,318,1,0,2,37,0,0,2,2,72,5,26,2,2,1,2,37,2,1,1,1,1,1,5,191,74,1,1,1,1.0,0.6,4.3175
tx_legit_002330,0,412.26,6.0241,720,1,0,1,1,0,0,1,2,2,2,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.12,0.0,0.6931
tx_legit_007378,0,457.37,6.1277,694,1,0,4,2,0,0,2,6,4,2,22,2,1,2,4,2,2,1,2,2,1,2,13,15,23,1,1,1,0.32,0.6,2.1972
tx_legit_001335,0,380.99,5.9454,483,1,0,1,31,0,0,1,2,60,2,38,1,1,1,1,31,1,1,1,1,1,1,1,158,1,0,1,0,1.0,0.0,3.4657
tx_legit_007718,0,404.27,6.0046,406,1,0,1,25,0,0,1,2,48,2,16,1,1,1,1,25,1,1,1,1,1,1,1,138,1,0,1,0,0.84,0.0,3.2581
tx_fraud_000861,1,1597.75,7.377,270,1,0,1,4,0,0,5,2,8,9,24,1,1,2,1,4,5,1,1,2,1,1,11,17,147,0,1,1,0.41,0.6,1.6094
tx_legit_000457,0,790.49,6.6739,150,1,0,1,1,0,0,2,2,2,2,30,1,1,1,1,1,2,1,1,1,1,1,1,1,31,0,0,1,0.17,0.0,0.6931
tx_legit_000632,0,1390.86,7.2384,776,1,0,1,2,0,0,1,2,2,2,26,1,1,1,1,2,1,1,1,1,1,1,1,5,1,0,1,0,0.15,0.0,1.0986
tx_legit_003967,0,473.79,6.1629,722,1,0,3,1,0,0,1,4,2,2,40,1,1,1,3,1,1,1,1,1,1,1,57,1,1,1,0,0,0.2,0.0,1.3863
tx_legit_007180,0,132.6,4.8949,290,1,0,2,1,0,0,1,4,2,2,24,1,2,1,2,1,1,1,1,1,1,1,11,1,21,1,0,0,0.16,0.6,1.0986
tx_legit_004420,0,206.12,5.3333,211,1,0,1,1,0,0,2,2,2,2,36,1,1,1,1,1,2,1,1,2,1,1,1,1,39,0,0,1,0.17,0.0,0.6931
tx_legit_012574,0,221.57,5.4052,434,1,0,2,2,0,0,2,2,3,2,28,1,1,1,2,2,2,1,1,1,1,1,5,17,31,1,1,1,0.24,0.0,1.6094
tx_legit_009768,0,630.52,6.4481,562,1,0,2,3,0,0,1,2,4,2,22,1,1,1,2,3,1,1,1,1,1,1,5,13,1,1,1,0,0.22,0.0,1.9459
tx_legit_002195,0,519.84,6.2554,532,2,0,1,2,0,0,1,3,4,3,38,1,2,1,1,2,1,1,1,1,1,1,9,23,37,0,1,0,0.15,0.4762,1.0986
tx_legit_010441,0,93.21,4.5455,917,1,0,1,1,0,0,1,2,2,2,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.12,0.0,0.6931
tx_legit_000833,0,876.44,6.777,579,1,0,1,1,0,0,1,2,2,2,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.12,0.0,0.6931
tx_legit_002262,0,303.18,5.7176,423,1,1,1,1,0,0,1,2,2,2,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.12,0.0,0.6931
tx_legit_013477,0,165.07,5.1124,954,1,0,1,1,0,0,1,2,2,2,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.12,0.0,0.6931
tx_legit_013396,0,764.16,6.6401,440,1,0,2,1,0,0,1,2,2,2,24,1,1,1,2,1,1,1,1,1,1,1,7,1,1,1,0,0,0.16,0.0,1.0986
tx_legit_008186,0,878.55,6.7794,732,1,0,1,2,0,0,2,2,4,5,39,2,2,1,1,2,2,1,1,2,1,1,1,11,103,0,1,1,0.2,0.4762,1.0986
tx_legit_003676,0,696.79,6.5479,356,1,0,2,2,0,0,1,4,4,2,10,1,1,1,2,2,1,1,1,1,1,1,13,13,43,1,1,0,0.19,0.6,1.6094
tx_legit_010371,0,680.21,6.5239,155,1,0,2,1,0,0,1,2,2,2,34,1,1,1,2,1,1,1,1,1,1,1,5,1,1,1,0,0,0.16,0.0,1.0986
tx_legit_003242,0,210.93,5.3563,379,2,2,2,1,0,0,1,4,2,2,18,1,1,1,2,1,1,1,1,1,1,1,13,7,27,1,0,0,0.16,0.6,1.0986
tx_legit_007759,0,2010.23,7.6065,723,3,0,1,1,0,0,1,2,2,2,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.12,0.0,0.6931
tx_legit_008084,0,1335.17,7.1976,39,1,0,1,1,0,0,1,2,2,2,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.12,0.0,0.6931
tx_legit_002539,0,519.07,6.254,616,1,0,2,2,0,0,1,2,2,2,18,1,1,1,2,2,1,1,2,1,1,2,5,5,1,1,1,0,0.19,0.0,1.6094
tx_legit_010268,0,1926.38,7.5639,52,2,0,2,27,0,0,2,2,52,2,22,1,1,1,2,27,2,1,1,1,1,1,5,143,44,1,1,1,0.99,0.0,4.0073
tx_legit_002926,0,1909.77,7.5553,179,1,0,1,1,0,0,2,2,2,5,34,1,1,1,1,1,2,1,1,2,1,1,5,5,103,0,0,1,0.17,0.6,0.6931
tx_legit_000023,0,995.51,6.9043,261,1,0,1,1,0,0,2,2,2,4,20,1,1,1,1,1,2,1,1,2,1,1,5,5,65,0,0,1,0.17,0.6,0.6931
tx_legit_004479,0,483.18,6.1825,167,1,0,3,3,0,0,2,4,4,2,28,1,1,1,3,3,2,1,1,2,1,1,13,12,27,1,1,1,0.31,0.0,2.3026
tx_legit_003622,0,564.2,6.3372,324,1,0,1,1,0,0,1,2,2,2,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.12,0.0,0.6931
tx_legit_001793,0,899.74,6.8032,84,2,0,1,1,0,0,1,2,2,2,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.12,0.0,0.6931
tx_legit_006855,0,1477.82,7.299,338,1,1,1,34,0,0,3,2,66,4,34,1,1,1,1,34,3,1,1,2,1,1,1,178,53,0,1,1,1.0,0.0,3.5553
tx_legit_008858,0,2156.52,7.6767,941,1,0,1,1,0,0,1,2,2,2,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.12,0.0,0.6931
tx_legit_013750,0,1021.11,6.9296,343,1,0,3,1,0,0,1,4,2,2,30,1,1,1,3,1,1,1,1,1,1,1,9,1,1,1,0,0,0.2,0.0,1.3863
tx_legit_001734,0,285.59,5.6581,455,1,0,2,29,0,0,1,5,56,2,28,1,2,1,2,29,1,1,1,1,1,1,135,165,31,1,1,0,1.0,0.6,4.0775
tx_legit_012716,0,696.1,6.5469,167,2,0,3,1,0,0,1,6,2,2,34,1,1,2,3,1,1,1,1,1,1,1,73,9,1,1,0,0,0.2,0.6,1.3863
tx_legit_001020,0,409.35,6.017,840,1,0,1,20,0,0,1,2,38,2,40,1,2,1,1,20,1,1,1,1,1,1,71,96,29,0,1,0,0.69,0.6,3.0445
tx_legit_009754,0,119.98,4.7956,180,1,0,1,1,0,0,2,2,2,7,30,2,2,1,1,1,2,1,1,2,1,1,1,7,151,0,0,1,0.17,0.4762,0.6931
tx_fraud_000082,1,17067.83,9.745,11,7,1,2,1,0,1,2,2,2,2,32,1,1,1,2,1,2,1,1,2,1,1,5,1,31,1,0,1,0.21,0.0,1.0986
tx_legit_003894,0,361.75,5.8937,510,1,0,1,2,0,0,1,2,2,2,26,1,1,1,1,2,1,1,1,1,1,1,1,5,1,0,1,0,0.15,0.0,1.0986
tx_legit_013367,0,161.66,5.0917,618,1,0,1,2,0,0,1,2,2,2,36,1,1,1,1,2,1,1,1,1,1,1,1,5,1,0,1,0,0.15,0.0,1.0986
tx_legit_013243,0,365.53,5.9041,459,1,0,1,32,0,0,1,2,62,2,20,1,1,1,1,32,1,1,1,1,1,1,1,163,1,0,1,0,1.0,0.0,3.4965
tx_legit_011106,0,2421.82,7.7927,527,1,0,1,2,0,0,2,2,2,3,30,1,1,1,1,2,2,1,1,2,1,1,1,5,76,0,1,1,0.2,0.0,1.0986
tx_legit_001098,0,194.82,5.2772,423,1,0,3,1,0,0,1,4,2,2,22,1,1,1,3,1,1,1,1,1,1,1,71,1,1,1,0,0,0.2,0.0,1.3863
tx_legit_002147,0,862.2,6.7606,271,1,0,2,1,0,0,1,4,2,2,30,1,2,1,2,1,1,1,1,1,1,1,75,1,33,1,0,0,0.16,0.6,1.0986
tx_legit_000482,0,314.85,5.7553,44,2,0,1,26,0,0,1,2,50,2,24,1,2,1,1,26,1,1,1,1,1,1,57,144,29,0,1,0,0.87,0.6,3.2958
tx_legit_011392,0,1172.63,7.0679,77,1,0,1,1,0,0,1,2,2,2,28,2,2,1,1,1,1,1,1,1,1,1,1,1,56,0,0,0,0.12,0.6,0.6931
tx_legit_005481,0,538.94,6.2915,594,1,0,1,1,0,0,4,2,2,6,36,1,1,1,1,1,4,1,1,3,1,1,1,1,109,0,0,1,0.27,0.0,0.6931
tx_legit_013042,0,735.14,6.6014,808,2,0,2,32,0,0,1,2,62,2,26,1,1,1,2,32,1,1,1,1,1,1,7,162,1,1,1,0,1.0,0.0,4.1744
tx_legit_003244,0,1530.03,7.3337,586,1,0,1,33,0,0,1,2,64,2,28,1,2,1,1,33,1,1,2,1,1,2,7,168,45,0,1,0,1.0,0.6,3.5264
tx_legit_010654,0,863.02,6.7616,59,2,0,1,30,0,0,1,2,56,2,26,1,2,1,1,30,1,1,1,1,1,1,7,162,31,0,1,0,0.99,0.6,3.434
tx_legit_000127,0,253.13,5.5378,724,1,0,1,31,0,0,1,2,58,2,30,1,1,1,1,31,1,1,2,1,1,2,1,168,1,0,1,0,1.0,0.0,3.4657
tx_legit_002293,0,182.99,5.2149,381,1,0,1,2,0,0,2,2,2,2,38,1,1,1,1,2,2,1,1,1,1,1,1,5,39,0,1,1,0.2,0.0,1.0986
tx_legit_006915,0,402.87,6.0011,641,2,0,1,1,0,0,1,2,2,2,30,1,1,1,1,1,1,1,1,1,1,1,5,5,33,0,0,0,0.12,0.6,0.6931
tx_fraud_000892,1,3387.36,8.1281,334,1,0,1,2,0,0,5,2,2,8,18,1,1,1,1,2,5,1,1,2,1,1,1,7,111,0,1,1,0.35,0.0,1.0986
tx_legit_001249,0,174.98,5.1704,272,1,0,1,1,0,0,1,2,2,2,22,1,1,1,1,1,1,1,1,1,1,1,5,5,19,0,0,0,0.12,0.6,0.6931
tx_legit_002750,0,1057.53,6.9646,238,2,0,5,1,0,0,1,8,2,2,12,2,1,1,5,1,1,1,1,1,1,1,22,5,35,1,0,0,0.28,0.6,1.7918
tx_legit_009177,0,186.48,5.2337,322,1,0,1,1,0,0,2,2,2,5,28,1,1,1,1,1,2,1,1,2,1,1,5,5,91,0,0,1,0.17,0.6,0.6931
tx_legit_009294,0,237.32,5.4736,762,3,0,6,1,0,0,1,10,2,3,42,2,1,1,6,1,1,1,1,1,1,1,37,6,68,1,0,0,0.32,0.5333,1.9459
tx_legit_007189,0,913.88,6.8188,241,1,0,1,1,0,0,1,3,2,3,40,1,2,1,1,1,1,1,1,1,1,1,71,7,73,0,0,0,0.12,0.4762,0.6931
tx_legit_003364,0,558.62,6.3273,974,1,0,2,1,0,0,2,2,2,2,24,1,1,1,2,1,2,1,1,1,1,1,5,1,31,1,0,1,0.21,0.0,1.0986
tx_legit_006325,0,339.95,5.8317,602,1,0,1,1,0,0,2,2,2,2,30,1,1,1,1,1,2,1,1,2,1,1,1,1,23,0,0,1,0.17,0.0,0.6931
tx_legit_008070,0,438.64,6.086,259,1,0,2,1,0,0,1,2,2,2,14,1,1,1,2,1,1,1,1,1,1,1,5,1,1,1,0,0,0.16,0.0,1.0986
tx_legit_005309,0,627.97,6.4441,683,1,0,1,1,0,0,1,2,2,2,22,2,2,1,1,1,1,1,1,1,1,1,1,1,35,0,0,0,0.12,0.6,0.6931
tx_legit_007633,0,187.22,5.2376,906,1,0,1,2,0,0,2,2,2,2,26,1,1,1,1,2,2,1,1,2,1,1,1,5,23,0,1,1,0.2,0.0,1.0986
tx_legit_007420,0,283.45,5.6506,214,1,0,2,3,0,0,2,2,4,2,30,1,1,1,2,3,2,1,1,1,1,1,7,11,45,1,1,1,0.27,0.0,1.9459
tx_fraud_001051,1,6797.41,8.8244,170,2,1,3,3,0,0,2,3,3,2,24,1,1,1,3,3,2,1,1,1,1,1,9,9,40,1,1,1,0.31,0.0,2.3026
tx_legit_006177,0,1319.32,7.1856,479,2,0,1,1,0,0,2,2,2,2,14,1,1,1,1,1,2,1,1,2,1,1,1,1,25,0,0,1,0.17,0.0,0.6931
tx_legit_010764,0,505.51,6.2275,759,1,0,1,1,0,0,1,2,2,2,26,1,1,1,1,1,1,1,1,1,1,1,5,5,43,0,0,0,0.12,0.6,0.6931
tx_fraud_000747,1,2253.64,7.7207,63,1,0,2,4,0,0,2,2,6,2,26,1,1,1,2,4,2,1,1,1,1,1,5,23,35,1,1,1,0.3,0.0,2.1972
tx_legit_009620,0,410.96,6.0209,831,1,0,1,1,0,0,1,2,2,2,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.12,0.0,0.6931
tx_legit_003421,0,222.16,5.4079,766,1,0,2,1,0,0,1,4,2,2,24,1,1,1,2,1,1,1,1,1,1,1,9,7,27,1,0,0,0.16,0.6,1.0986
tx_legit_002886,0,620.04,6.4314,926,1,2,1,1,0,0,2,2,2,4,32,2,1,1,1,1,2,1,1,2,1,1,1,7,61,0,0,1,0.17,0.6,0.6931
tx_legit_009536,0,905.88,6.81,595,1,0,1,1,0,0,2,3,2,5,53,1,2,1,1,1,2,1,1,2,1,1,73,7,93,0,0,1,0.17,0.4762,0.6931
tx_legit_011999,0,496.54,6.2097,961,1,0,1,3,0,0,1,2,4,2,32,1,1,1,1,3,1,1,1,1,1,1,1,13,1,0,1,0,0.18,0.0,1.3863
tx_legit_010531,0,596.61,6.3929,899,1,0,5,1,0,0,2,8,2,6,28,2,2,1,5,1,2,1,1,2,1,1,21,7,142,1,0,1,0.33,0.4762,1.7918
tx_legit_007818,0,535.1,6.2843,463,1,1,1,1,0,0,2,2,2,3,28,1,1,1,1,1,2,1,1,2,1,1,1,1,60,0,0,1,0.17,0.0,0.6931
tx_legit_000088,0,495.39,6.2074,641,1,0,5,3,0,0,1,8,4,2,28,1,1,1,5,3,1,1,1,1,1,1,28,12,1,1,1,0,0.34,0.0,2.7726
tx_legit_000098,0,259.74,5.5635,526,1,0,2,1,0,0,1,2,2,2,34,1,1,1,2,1,1,1,1,1,1,1,8,1,1,1,0,0,0.16,0.0,1.0986
tx_legit_010333,0,125.53,4.8405,295,2,0,8,1,0,0,1,14,2,2,12,1,1,1,8,1,1,1,1,1,1,1,39,1,1,1,0,0,0.4,0.0,2.1972
tx_fraud_000322,1,19221.1,9.8638,5,9,2,1,2,1,1,4,2,4,9,18,1,1,1,1,2,4,1,1,3,1,1,7,8,134,0,1,1,0.3,0.6,1.0986
tx_legit_000278,0,446.79,6.1043,882,1,0,1,1,0,0,1,2,2,2,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.12,0.0,0.6931
tx_legit_008849,0,770.79,6.6487,403,1,1,1,2,0,0,1,2,2,2,37,1,1,1,1,2,1,1,1,1,1,1,1,5,1,0,1,0,0.15,0.0,1.0986
tx_legit_011096,0,257.36,5.5544,296,1,0,1,1,0,0,2,2,2,4,36,1,2,1,1,1,2,1,1,2,1,1,7,1,67,0,0,1,0.17,0.6,0.6931
tx_legit_008111,0,934.79,6.8414,612,1,0,2,1,0,0,2,4,2,5,26,1,1,1,2,1,2,1,1,1,1,1,66,8,100,1,0,1,0.21,0.5333,1.0986
tx_legit_007712,0,167.63,5.1277,335,1,0,1,34,0,0,2,2,66,2,14,1,1,1,1,34,2,1,1,1,1,1,1,173,23,0,1,1,1.0,0.0,3.5553
tx_legit_011050,0,329.57,5.8008,79,2,0,2,2,0,0,2,2,2,2,28,1,1,1,2,2,2,1,1,1,1,1,5,5,35,1,1,1,0.24,0.0,1.6094
tx_legit_012422,0,358.36,5.8843,469,1,0,1,1,0,0,1,2,2,2,16,1,1,1,1,1,1,1,1,1,1,1,5,5,35,0,0,0,0.12,0.6,0.6931
tx_legit_009899,0,494.67,6.2059,781,1,0,1,1,0,0,1,2,2,2,28,2,2,1,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0.12,0.6,0.6931
tx_legit_005556,0,141.91,4.9622,705,2,0,1,28,0,0,1,2,54,2,36,1,1,1,1,28,1,1,1,1,1,1,1,151,1,0,1,0,0.93,0.0,3.3673
tx_legit_007894,0,843.34,6.7386,119,1,0,1,2,0,0,4,2,2,6,30,1,1,1,1,2,4,1,1,3,1,1,1,7,91,0,1,1,0.3,0.0,1.0986
tx_legit_003551,0,480.2,6.1763,64,1,1,2,1,0,0,1,2,2,2,41,1,1,1,2,1,1,1,1,1,1,1,5,1,1,1,0,0,0.16,0.0,1.0986
tx_legit_011728,0,729.87,6.5942,238,1,0,2,1,0,0,3,4,2,9,55,1,1,1,2,1,3,1,1,2,1,1,9,7,180,1,0,1,0.26,0.6,1.0986
tx_legit_005286,0,549.52,6.3109,615,1,0,1,1,0,0,1,2,2,3,16,2,2,1,1,1,1,1,1,1,1,1,74,8,76,0,0,0,0.12,0.3929,0.6931
tx_legit_007914,0,509.1,6.2346,837,1,0,1,1,0,0,3,2,3,7,14,2,1,1,1,1,3,1,1,1,1,1,7,7,157,0,0,1,0.22,0.4762,0.6931
tx_legit_000963,0,440.8,6.0909,804,1,0,1,30,0,0,2,2,58,2,26,1,1,1,1,30,2,1,1,1,1,1,1,172,35,0,1,1,1.0,0.0,3.434
tx_legit_006203,0,236.3,5.4693,622,1,0,1,2,0,0,1,2,2,2,34,1,1,1,1,2,1,1,1,1,1,1,1,5,1,0,1,0,0.15,0.0,1.0986
tx_legit_003208,0,327.98,5.796,185,3,0,2,1,0,0,2,4,2,4,16,1,2,1,2,1,2,1,1,2,1,1,12,1,76,1,0,1,0.21,0.6,1.0986
tx_legit_010472,0,189.99,5.2522,701,1,0,1,35,0,0,1,3,68,3,44,1,3,1,1,35,1,1,2,1,1,2,63,177,51,0,1,0,1.0,0.4762,3.5835
tx_legit_013668,0,316.31,5.7599,140,1,1,1,29,0,0,1,2,56,2,32,1,1,1,1,29,1,1,2,1,1,2,1,156,1,0,1,0,0.96,0.0,3.4012
tx_legit_000456,0,740.92,6.6092,482,1,0,2,33,0,0,1,2,64,2,34,1,1,1,2,33,1,1,1,1,1,1,5,173,1,1,1,0,1.0,0.0,4.2047
tx_legit_010490,0,828.22,6.7205,394,1,0,1,2,0,0,1,2,4,2,24,2,1,1,1,2,1,1,1,1,1,1,1,11,31,0,1,0,0.15,0.6,1.0986
tx_legit_002582,0,642.47,6.4669,976,1,0,2,2,0,0,1,2,2,2,39,1,1,1,2,2,1,1,1,1,1,1,75,7,1,1,1,0,0.19,0.0,1.6094
tx_legit_006128,0,790.06,6.6734,718,1,0,2,1,0,0,1,4,2,2,18,1,2,1,2,1,1,2,1,1,2,1,9,1,37,1,0,0,0.16,0.6,1.0986
tx_legit_003452,0,638.74,6.4611,737,1,0,1,2,0,0,1,2,4,2,16,1,1,1,1,2,1,1,1,1,1,1,7,9,31,0,1,0,0.15,0.6,1.0986
tx_legit_006805,0,943.2,6.8503,326,1,0,2,1,0,0,1,4,2,2,22,1,1,1,2,1,1,1,1,1,1,1,11,7,37,1,0,0,0.16,0.6,1.0986
tx_legit_003583,0,609.36,6.414,684,1,0,1,32,0,0,1,2,60,2,34,1,1,1,1,32,1,1,1,1,1,1,1,172,1,0,1,0,1.0,0.0,3.4965
tx_fraud_000223,1,3377.03,8.125,28,14,6,3,4,0,1,2,4,6,4,30,1,1,1,3,4,2,1,1,1,1,1,13,14,44,1,1,1,0.34,0.6,2.5649
tx_legit_002178,0,506.26,6.229,448,1,0,1,33,0,0,1,2,62,2,42,1,1,1,1,33,1,1,2,1,1,2,1,175,1,0,1,0,1.0,0.0,3.5264
tx_legit_009717,0,706.74,6.5621,717,1,0,1,34,0,0,1,2,64,2,57,1,1,1,1,34,1,1,3,1,1,3,1,179,1,0,1,0,1.0,0.0,3.5553
tx_legit_003074,0,491.02,6.1985,116,2,0,1,1,0,0,1,2,2,2,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.12,0.0,0.6931
tx_legit_003450,0,60.77,4.1234,775,2,0,2,35,0,0,2,2,68,2,36,1,1,1,2,35,2,1,1,1,1,1,71,189,15,1,1,1,1.0,0.0,4.2627
tx_legit_012468,0,342.33,5.8387,665,1,0,1,2,0,0,1,2,2,2,26,1,1,1,1,2,1,1,2,1,1,2,1,5,1,0,1,0,0.15,0.0,1.0986
tx_legit_012498,0,734.16,6.6001,705,1,0,1,2,0,0,1,2,3,2,26,1,2,2,1,2,1,1,1,1,2,1,61,8,1,0,1,0,0.15,0.6,1.0986
tx_legit_012488,0,273.33,5.6143,557,1,0,2,1,0,0,3,4,2,6,32,1,1,1,2,1,3,1,1,3,1,1,9,7,99,1,0,1,0.26,0.6,1.0986
tx_legit_009425,0,813.86,6.703,392,1,0,1,36,0,0,1,2,69,2,20,1,2,1,1,36,1,1,2,1,1,2,5,191,25,0,1,0,1.0,0.6,3.6109
tx_legit_004914,0,663.09,6.4984,601,1,0,1,37,0,0,1,2,71,2,28,1,1,1,1,37,1,1,3,1,1,3,1,196,1,0,1,0,1.0,0.0,3.6376
tx_legit_010364,0,482.23,6.1805,941,2,0,2,2,0,0,1,2,2,2,38,1,1,1,2,2,1,1,1,1,1,1,5,8,1,1,1,0,0.19,0.0,1.6094
tx_legit_001646,0,354.8,5.8744,601,1,0,1,30,0,0,1,2,58,2,28,1,2,1,1,30,1,1,3,1,1,3,5,163,39,0,1,0,0.99,0.6,3.434
tx_legit_005519,0,268.59,5.5969,155,2,0,1,27,0,0,1,2,52,2,24,1,1,1,1,27,1,1,1,1,1,1,1,149,1,0,1,0,0.9,0.0,3.3322
tx_legit_005077,0,411.11,6.0213,407,2,0,3,34,0,0,1,4,66,2,32,1,1,1,3,34,1,1,2,1,1,2,10,179,1,1,1,0,1.0,0.0,4.6347
tx_legit_002777,0,497.94,6.2125,432,1,0,1,1,0,0,1,2,2,2,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.12,0.0,0.6931
tx_legit_002026,0,477.4,6.1704,266,2,0,1,1,0,0,2,2,2,3,28,1,1,1,1,1,2,1,1,1,1,1,1,1,52,0,0,1,0.17,0.0,0.6931
tx_legit_000540,0,247.14,5.514,699,1,0,2,28,0,0,3,2,54,4,18,1,1,1,2,28,3,1,2,2,1,2,5,152,51,1,1,1,1.0,0.0,4.0431
tx_legit_003342,0,413.56,6.0272,895,1,0,1,31,0,0,1,2,60,2,30,1,1,1,1,31,1,1,2,1,1,2,1,175,1,0,1,0,1.0,0.0,3.4657
tx_legit_002340,0,298.56,5.7023,220,1,0,1,2,0,0,1,2,2,2,24,2,2,1,1,2,1,1,1,1,1,1,1,5,27,0,1,0,0.15,0.6,1.0986
tx_legit_004038,0,852.86,6.7498,124,2,0,1,1,0,0,1,2,2,2,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.12,0.0,0.6931
tx_legit_013375,0,529.36,6.2736,146,1,0,1,2,0,0,2,2,2,2,12,1,1,1,1,2,2,1,1,1,1,1,1,5,29,0,1,1,0.2,0.0,1.0986
tx_legit_002060,0,513.63,6.2434,61,1,1,2,3,0,0,1,2,4,2,40,1,1,1,2,3,1,1,2,1,1,2,7,13,1,1,1,0,0.22,0.0,1.9459
tx_legit_007574,0,738.06,6.6054,180,1,0,1,1,0,0,2,3,3,8,28,2,2,1,1,1,2,1,1,2,1,1,80,9,191,0,0,1,0.17,0.3889,0.6931
tx_legit_008607,0,1701.88,7.4401,973,1,0,1,2,0,0,1,2,2,2,41,1,1,1,1,2,1,1,1,1,1,1,1,13,1,0,1,0,0.15,0.0,1.0986
tx_legit_006861,0,1101.47,7.0053,328,1,0,1,1,0,0,1,2,2,2,30,1,2,1,1,1,1,1,1,1,1,1,5,1,35,0,0,0,0.12,0.6,0.6931
tx_legit_002752,0,688.89,6.5365,767,1,0,2,1,0,0,2,4,2,2,30,1,1,2,2,1,2,1,1,2,1,1,9,7,23,1,0,1,0.21,0.6,1.0986
tx_legit_003070,0,469.24,6.1532,891,2,0,3,38,0,0,2,5,74,2,16,1,1,1,3,38,2,1,1,1,1,1,66,201,35,1,1,1,1.0,0.0,4.7449
tx_legit_008880,0,140.15,4.9498,158,1,0,1,38,0,0,2,2,73,2,20,1,1,1,1,38,2,1,4,2,1,4,1,202,27,0,1,1,1.0,0.0,3.6636
tx_legit_000103,0,468.48,6.1516,154,1,2,1,2,0,0,1,2,2,2,24,1,1,1,1,2,1,1,1,1,1,1,1,9,1,0,1,0,0.15,0.0,1.0986
tx_legit_009514,0,227.17,5.4301,719,1,0,2,2,0,0,2,3,2,2,20,1,1,1,2,2,2,1,1,1,1,1,7,5,45,1,1,1,0.24,0.0,1.6094
tx_legit_002535,0,241.83,5.4924,43,1,0,3,3,0,0,3,4,4,4,40,1,1,1,3,3,3,1,1,1,1,1,82,9,64,1,1,1,0.36,0.0,2.3026
tx_legit_001353,0,359.07,5.8863,319,1,0,1,1,0,0,2,2,2,4,26,2,1,1,1,1,2,1,1,1,1,1,1,5,61,0,0,1,0.17,0.6,0.6931
