transactionId,isFraud,amount,logAmount,accountAgeDays,velocity1h,failedTxCount24h,sharedDeviceAccountCount,sharedIpAccountCount,isNewAccountFlag,highVelocityFlag
tx_legit_000623,0,1039.0,6.947,275,1,0,1,1,0,0
tx_legit_005025,0,101.69,4.6317,711,1,0,1,2,0,0
tx_legit_003231,0,369.5,5.9149,493,2,0,1,1,0,0
tx_legit_012055,0,385.96,5.9583,115,3,0,1,1,0,0
tx_legit_004215,0,1099.09,7.0031,52,1,0,2,17,0,0
tx_legit_004049,0,2013.6,7.6082,612,1,0,1,1,0,0
tx_legit_007450,0,355.52,5.8764,405,1,1,3,2,0,0
tx_legit_006492,0,287.66,5.6652,162,2,0,6,2,0,0
tx_legit_009979,0,181.74,5.2081,350,1,0,2,21,0,0
tx_legit_007953,0,321.42,5.7759,480,1,0,1,1,0,0
tx_legit_013581,0,479.33,6.1745,725,1,0,1,1,0,0
tx_legit_001581,0,813.18,6.7022,959,2,0,1,1,0,0
tx_legit_011144,0,689.13,6.5369,416,1,0,1,1,0,0
tx_legit_005816,0,110.95,4.7181,464,1,0,1,3,0,0
tx_legit_003695,0,1150.07,7.0484,541,1,0,1,1,0,0
tx_legit_005857,0,938.63,6.8455,35,1,0,1,2,0,0
tx_legit_003234,0,510.96,6.2382,72,1,0,2,16,0,0
tx_legit_000700,0,366.95,5.9079,798,2,0,2,1,0,0
tx_legit_007314,0,392.18,5.9743,728,1,0,2,1,0,0
tx_legit_008675,0,665.21,6.5016,569,1,0,1,1,0,0
tx_legit_008499,0,318.27,5.766,561,1,0,1,2,0,0
tx_legit_004357,0,696.29,6.5472,203,2,0,1,1,0,0
tx_legit_005079,0,1283.42,7.1581,740,1,0,2,20,0,0
tx_legit_007457,0,214.6,5.3734,493,1,0,3,1,0,0
tx_legit_006048,0,188.66,5.2452,542,1,0,1,2,0,0
tx_legit_004069,0,722.59,6.5842,366,1,0,1,3,0,0
tx_legit_005930,0,426.39,6.0577,665,1,0,1,18,0,0
tx_legit_008427,0,187.15,5.2372,135,1,0,1,11,0,0
tx_legit_011683,0,541.69,6.2965,512,2,1,2,22,0,0
tx_legit_008961,0,1181.95,7.0758,199,1,0,1,1,0,0
tx_legit_007735,0,180.49,5.2012,440,1,2,1,3,0,0
tx_legit_012470,0,255.15,5.5458,592,1,0,5,1,0,0
tx_legit_001545,0,283.74,5.6516,895,2,0,1,1,0,0
tx_legit_012180,0,310.23,5.7405,272,1,0,1,2,0,0
tx_legit_006981,0,575.21,6.3565,247,1,0,5,3,0,0
tx_legit_003367,0,807.34,6.695,404,2,0,1,1,0,0
tx_legit_008036,0,460.83,6.1352,576,1,0,1,1,0,0
tx_legit_012998,0,844.47,6.7399,590,1,0,1,20,0,0
tx_legit_003182,0,100.83,4.6233,505,1,1,1,4,0,0
tx_legit_000451,0,310.51,5.7414,756,1,0,4,1,0,0
tx_legit_012100,0,499.38,6.2154,679,1,0,2,13,0,0
tx_legit_001244,0,675.79,6.5174,33,1,0,1,2,0,0
tx_legit_001682,0,569.58,6.3467,455,1,0,1,1,0,0
tx_legit_008778,0,621.59,6.4339,874,1,0,1,9,0,0
tx_legit_003433,0,558.71,6.3274,126,1,0,1,21,0,0
tx_legit_009959,0,537.95,6.2896,156,1,0,3,3,0,0
tx_legit_006012,0,1033.64,6.9418,76,2,0,1,1,0,0
tx_legit_007669,0,93.42,4.5478,335,1,0,6,1,0,0
tx_fraud_000802,1,1782.65,7.4864,411,1,0,1,14,0,0
tx_legit_008511,0,616.82,6.4262,644,1,0,4,1,0,0
tx_legit_009139,0,879.47,6.7805,169,1,0,1,3,0,0
tx_legit_002969,0,427.69,6.0607,757,1,2,1,3,0,0
tx_legit_000516,0,775.66,6.655,677,1,0,1,1,0,0
tx_legit_003254,0,169.51,5.1388,862,2,0,1,1,0,0
tx_legit_007249,0,607.8,6.4115,841,3,0,1,13,0,0
tx_legit_006453,0,292.46,5.6817,73,4,0,1,19,0,0
tx_legit_006578,0,864.19,6.7629,896,1,0,2,22,0,0
tx_legit_011833,0,531.51,6.2776,741,1,0,1,8,0,0
tx_legit_011020,0,772.89,6.6514,661,1,0,1,17,0,0
tx_legit_010450,0,188.62,5.245,211,1,0,2,10,0,0
tx_legit_008562,0,207.03,5.3377,689,1,0,1,1,0,0
tx_legit_013137,0,333.31,5.8121,220,1,0,2,4,0,0
tx_legit_005758,0,1077.77,6.9836,131,2,0,1,9,0,0
tx_legit_009364,0,142.26,4.9647,181,1,0,1,11,0,0
tx_legit_011991,0,270.8,5.6051,416,1,0,1,16,0,0
tx_legit_007752,0,276.96,5.6275,18,2,0,1,3,0,0
tx_legit_003559,0,489.73,6.1959,316,4,0,1,1,0,0
tx_legit_013538,0,739.3,6.6071,974,1,0,1,9,0,0
tx_legit_010505,0,268.93,5.5982,235,1,0,2,9,0,0
tx_legit_000660,0,711.72,6.5691,287,1,1,1,1,0,0
tx_legit_003029,0,217.52,5.3869,766,1,0,2,9,0,0
tx_legit_009484,0,2461.2,7.8088,443,1,0,1,1,0,0
tx_legit_004241,0,1140.31,7.0399,874,1,0,1,1,0,0
tx_legit_000784,0,482.84,6.1818,356,3,0,1,1,0,0
tx_legit_004460,0,297.2,5.6978,465,1,0,1,1,0,0
tx_legit_011011,0,380.75,5.9448,864,1,0,4,1,0,0
tx_legit_002762,0,102.95,4.6439,192,2,0,1,1,0,0
tx_legit_010050,0,221.41,5.4045,208,1,0,2,13,0,0
tx_legit_002204,0,1007.76,6.9165,616,1,0,1,1,0,0
tx_legit_009049,0,560.43,6.3305,954,1,0,1,1,0,0
tx_legit_000142,0,303.71,5.7194,934,1,0,2,15,0,0
tx_legit_012661,0,627.97,6.4441,282,1,0,1,1,0,0
tx_legit_007121,0,717.84,6.5776,524,1,0,2,13,0,0
tx_legit_013725,0,645.98,6.4723,239,2,0,2,1,0,0
tx_legit_005244,0,604.1,6.4054,646,2,0,1,2,0,0
tx_legit_001749,0,542.19,6.2975,37,1,1,2,10,0,0
tx_legit_007037,0,114.48,4.7491,501,1,0,3,2,0,0
tx_legit_009534,0,897.96,6.8012,703,1,2,3,1,0,0
tx_legit_011051,0,130.01,4.8753,104,1,0,5,1,0,0
tx_legit_011604,0,120.71,4.8016,485,1,0,1,1,0,0
tx_legit_007370,0,170.4,5.144,517,1,0,2,1,0,0
tx_legit_013536,0,470.32,6.1555,400,1,0,2,1,0,0
tx_legit_000592,0,1004.36,6.9131,107,4,0,1,1,0,0
tx_legit_008150,0,1427.21,7.2642,50,4,0,1,1,0,0
tx_legit_003418,0,454.82,6.1221,766,1,0,2,1,0,0
tx_legit_011048,0,292.72,5.6826,988,3,0,6,3,0,0
tx_legit_013058,0,747.56,6.6182,835,1,0,2,17,0,0
tx_legit_007745,0,216.45,5.382,793,1,0,1,8,0,0
tx_legit_009018,0,246.09,5.5098,708,1,0,1,1,0,0
tx_legit_003927,0,524.39,6.2641,893,1,0,1,1,0,0
tx_legit_013784,0,586.25,6.3755,810,1,0,2,21,0,0
tx_legit_002880,0,1312.12,7.1802,188,2,1,1,13,0,0
tx_legit_008804,0,177.09,5.1823,392,1,0,2,2,0,0
tx_legit_007832,0,497.47,6.2115,476,1,0,3,2,0,0
tx_legit_008846,0,984.09,6.8927,809,1,0,1,2,0,0
tx_legit_000168,0,2954.03,7.9913,513,1,0,1,1,0,0
tx_fraud_000459,1,83460.82,11.3321,2,14,6,1,1,1,1
tx_legit_013108,0,458.21,6.1295,501,2,0,1,1,0,0
tx_legit_001761,0,2672.88,7.8913,58,3,0,1,1,0,0
tx_legit_008753,0,1122.86,7.0245,331,1,1,2,22,0,0
tx_fraud_000801,1,1958.27,7.5803,341,1,0,1,16,0,0
tx_legit_007583,0,2030.74,7.6166,844,1,1,1,13,0,0
tx_legit_004339,0,283.05,5.6492,457,1,0,1,1,0,0
tx_legit_002501,0,213.71,5.3693,706,2,1,1,1,0,0
tx_legit_004370,0,534.37,6.283,561,4,0,1,1,0,0
tx_legit_002655,0,791.63,6.6754,345,3,0,1,16,0,0
tx_legit_013525,0,867.21,6.7664,579,1,0,6,3,0,0
tx_legit_007433,0,762.47,6.6379,737,1,0,2,1,0,0
tx_legit_010297,0,629.28,6.4462,921,1,0,1,1,0,0
tx_legit_000778,0,217.71,5.3877,876,1,0,2,19,0,0
tx_legit_013390,0,788.19,6.671,958,1,0,1,11,0,0
tx_legit_011895,0,296.3,5.6947,807,1,0,2,1,0,0
tx_legit_001778,0,943.75,6.8509,977,1,0,1,1,0,0
tx_legit_013191,0,276.3,5.6251,675,1,0,1,11,0,0
tx_legit_002054,0,446.13,6.1028,222,2,0,2,1,0,0
tx_legit_004556,0,861.44,6.7598,174,1,0,1,4,0,0
tx_legit_000787,0,751.03,6.6228,81,2,0,1,3,0,0
tx_legit_006019,0,1864.65,7.5314,78,1,0,1,1,0,0
tx_legit_001921,0,719.39,6.5798,120,1,0,1,3,0,0
tx_legit_010765,0,478.24,6.1722,436,1,0,1,1,0,0
tx_legit_001218,0,252.3,5.5346,760,1,1,1,1,0,0
tx_legit_013110,0,819.18,6.7095,545,1,0,1,2,0,0
tx_legit_000546,0,570.07,6.3475,281,1,0,1,9,0,0
tx_legit_001264,0,593.02,6.3869,532,1,0,2,1,0,0
tx_legit_011580,0,578.43,6.362,37,1,0,1,1,0,0
tx_legit_010011,0,151.35,5.0262,696,1,0,3,3,0,0
tx_legit_004519,0,319.79,5.7708,957,1,0,1,1,0,0
tx_legit_003914,0,173.89,5.1642,188,1,0,2,1,0,0
tx_legit_008542,0,418.13,6.0382,502,1,0,1,1,0,0
tx_legit_002191,0,508.24,6.2329,173,1,0,1,1,0,0
tx_legit_005082,0,650.41,6.4791,968,1,0,6,1,0,0
tx_legit_001454,0,206.98,5.3374,192,1,2,2,16,0,0
tx_legit_009131,0,190.51,5.2549,397,1,0,1,3,0,0
tx_legit_001673,0,127.19,4.8535,781,1,0,1,18,0,0
tx_legit_010287,0,1719.17,7.4502,584,2,0,1,1,0,0
tx_legit_010974,0,1494.17,7.31,800,1,0,1,2,0,0
tx_fraud_000281,1,8176.61,9.0092,0,7,1,3,3,1,1
tx_legit_009553,0,403.95,6.0038,393,1,0,1,2,0,0
tx_legit_006430,0,183.07,5.2153,383,1,0,1,13,0,0
tx_legit_012282,0,1829.61,7.5124,406,1,0,1,3,0,0
tx_legit_013646,0,663.11,6.4984,668,1,0,1,1,0,0
tx_legit_012465,0,549.6,6.311,725,1,1,1,2,0,0
tx_fraud_000394,1,13572.03,9.5158,3,9,3,2,5,1,1
tx_fraud_000522,1,61616.75,11.0287,2,10,6,1,1,1,1
tx_legit_013187,0,1190.63,7.0831,731,1,0,1,2,0,0
tx_legit_010543,0,587.46,6.3775,777,1,0,1,1,0,0
tx_legit_000947,0,330.21,5.8028,321,1,0,1,1,0,0
tx_legit_009991,0,469.83,6.1545,192,1,0,1,1,0,0
tx_legit_012132,0,600.15,6.3988,399,1,0,5,2,0,0
tx_legit_010944,0,1834.24,7.5149,391,1,0,1,1,0,0
tx_legit_009635,0,500.84,6.2183,699,1,0,1,1,0,0
tx_fraud_000264,1,14438.98,9.5778,16,23,3,4,31,0,1
tx_fraud_000183,1,4540.63,8.421,9,21,4,1,13,0,1
tx_legit_007235,0,239.5,5.4827,880,1,1,3,3,0,0
tx_legit_001451,0,335.73,5.8193,347,1,0,1,1,0,0
tx_legit_007162,0,2265.33,7.7259,430,2,0,1,21,0,0
tx_legit_001324,0,287.86,5.6659,278,1,0,1,1,0,0
tx_legit_000941,0,1919.05,7.5601,257,2,0,2,1,0,0
tx_legit_007743,0,337.32,5.824,380,1,0,2,17,0,0
tx_fraud_000591,1,59091.2,10.9869,1,16,10,21,16,1,1
tx_legit_008726,0,472.84,6.1609,88,1,0,6,2,0,0
tx_fraud_000603,1,44419.36,10.7015,4,25,7,21,40,1,1
tx_legit_000115,0,88.3,4.492,328,2,0,1,1,0,0
tx_legit_009186,0,578.42,6.362,393,1,0,1,1,0,0
tx_legit_010910,0,358.31,5.8842,646,1,0,3,2,0,0
tx_legit_006722,0,613.16,6.4203,727,1,0,1,20,0,0
tx_legit_010641,0,324.71,5.786,765,2,0,6,2,0,0
tx_legit_011214,0,806.63,6.6941,831,1,0,1,2,0,0
tx_legit_013468,0,1035.9,6.944,235,1,0,1,3,0,0
tx_legit_002900,0,399.59,5.9929,576,1,0,1,1,0,0
tx_legit_007846,0,308.39,5.7346,210,1,2,1,17,0,0
tx_legit_009813,0,836.75,6.7307,140,1,0,2,8,0,0
tx_legit_005640,0,423.11,6.05,634,1,0,2,13,0,0
tx_fraud_000800,1,3256.73,8.0888,143,1,0,1,22,0,0
tx_legit_011964,0,496.86,6.2103,865,4,0,2,1,0,0
tx_legit_000035,0,689.67,6.5377,773,2,0,2,13,0,0
tx_legit_010661,0,2055.03,7.6285,193,1,0,1,1,0,0
tx_legit_006304,0,421.19,6.0455,414,1,0,1,3,0,0
tx_legit_011227,0,298.28,5.7014,227,1,0,1,12,0,0
tx_legit_006885,0,933.23,6.8397,944,1,0,2,20,0,0
tx_legit_012779,0,971.91,6.8803,412,1,0,1,1,0,0
tx_fraud_001142,1,7215.57,8.8841,506,2,0,18,16,0,0
tx_legit_011433,0,295.46,5.6919,238,1,0,1,1,0,0
tx_legit_010904,0,1438.01,7.2717,63,3,0,1,1,0,0
tx_legit_013317,0,613.31,6.4205,131,1,0,1,15,0,0
tx_legit_013507,0,720.85,6.5818,323,1,0,1,18,0,0
tx_legit_009816,0,421.3,6.0457,703,1,1,1,2,0,0
tx_legit_013346,0,366.95,5.9079,298,1,0,1,1,0,0
tx_legit_001940,0,769.27,6.6467,779,1,0,1,4,0,0
tx_legit_005599,0,1079.07,6.9848,363,1,0,1,2,0,0
tx_legit_006849,0,723.78,6.5859,157,1,0,1,1,0,0
tx_legit_011415,0,1058.05,6.9651,272,1,0,2,20,0,0
tx_legit_011738,0,491.17,6.1988,659,2,0,1,2,0,0
tx_fraud_000833,1,2406.2,7.7862,118,1,0,1,17,0,0
tx_legit_010261,0,230.01,5.4425,621,2,0,1,4,0,0
tx_fraud_000236,1,10749.19,9.2827,16,10,8,4,26,0,1
tx_legit_007636,0,212.88,5.3654,657,1,0,1,3,0,0
tx_legit_001611,0,1213.22,7.1019,55,1,2,1,1,0,0
tx_legit_011836,0,1127.91,7.029,730,1,0,1,4,0,0
tx_legit_003911,0,693.58,6.5433,135,2,0,6,1,0,0
tx_legit_002803,0,391.53,5.9726,565,1,0,1,1,0,0
tx_legit_000037,0,218.58,5.3917,104,1,0,3,2,0,0
tx_legit_007609,0,248.85,5.5209,451,1,0,1,20,0,0
tx_fraud_000813,1,3373.8,8.1241,319,1,0,1,22,0,0
tx_legit_005169,0,941.2,6.8482,452,1,2,1,15,0,0
tx_legit_001128,0,602.38,6.4025,36,1,0,1,2,0,0
tx_legit_001962,0,703.36,6.5573,670,1,0,1,9,0,0
tx_legit_011830,0,953.32,6.861,860,1,0,1,2,0,0
tx_legit_008616,0,295.99,5.6937,798,1,0,2,1,0,0
tx_legit_002696,0,419.8,6.0422,474,2,0,1,2,0,0
tx_legit_001399,0,513.95,6.2441,903,1,0,2,1,0,0
tx_legit_011692,0,405.64,6.0079,231,1,0,2,9,0,0
tx_legit_009918,0,194.2,5.274,901,1,0,1,1,0,0
tx_legit_013422,0,515.6,6.2473,768,1,0,1,3,0,0
tx_legit_000394,0,425.48,6.0556,606,1,0,1,2,0,0
tx_legit_000166,0,677.69,6.5202,600,1,0,2,1,0,0
tx_legit_000232,0,199.68,5.3017,382,3,0,1,1,0,0
tx_legit_007414,0,179.2,5.1941,549,2,0,2,2,0,0
tx_legit_005243,0,1133.27,7.0337,763,1,0,2,15,0,0
tx_legit_001057,0,1818.81,7.5065,794,1,0,1,1,0,0
tx_legit_007754,0,323.43,5.7821,684,2,0,2,4,0,0
tx_legit_009493,0,348.75,5.8572,95,1,0,1,2,0,0
tx_legit_002636,0,551.92,6.3152,21,2,0,1,2,0,0
tx_legit_007784,0,362.08,5.8946,509,1,0,1,2,0,0
tx_legit_008460,0,278.33,5.6324,818,1,0,1,2,0,0
tx_legit_011695,0,414.19,6.0287,501,1,1,1,1,0,0
tx_legit_005292,0,1090.11,6.995,828,1,0,2,2,0,0
tx_legit_009282,0,1311.95,7.18,96,1,0,1,1,0,0
tx_legit_006035,0,372.66,5.9233,646,1,0,1,20,0,0
tx_legit_001153,0,440.19,6.0895,49,2,0,1,16,0,0
tx_legit_009393,0,993.38,6.9021,964,1,0,1,1,0,0
tx_legit_000102,0,1272.48,7.1495,703,1,0,1,1,0,0
tx_legit_003413,0,363.06,5.8973,95,1,0,1,20,0,0
tx_legit_008635,0,636.83,6.4581,652,1,0,1,1,0,0
tx_legit_012087,0,309.94,5.7396,809,1,0,1,16,0,0
tx_legit_004634,0,265.65,5.5859,478,1,0,1,2,0,0
tx_legit_000502,0,940.75,6.8477,929,2,0,5,2,0,0
tx_legit_003935,0,186.49,5.2337,263,2,0,5,2,0,0
tx_legit_000731,0,365.56,5.9042,784,1,0,1,1,0,0
tx_fraud_000380,1,7779.96,8.9594,4,4,3,4,2,1,0
tx_legit_013307,0,258.47,5.5586,684,1,0,1,10,0,0
tx_legit_010125,0,71.63,4.2854,940,1,0,1,5,0,0
tx_legit_011933,0,1497.73,7.3124,683,2,1,4,3,0,0
tx_legit_002036,0,758.5,6.6327,64,1,0,1,1,0,0
tx_fraud_000791,1,1828.08,7.5116,73,1,0,14,10,0,0
tx_legit_007732,0,565.0,6.3386,561,1,0,1,1,0,0
tx_legit_001121,0,1160.07,7.0571,811,1,0,4,3,0,0
tx_legit_011281,0,2471.49,7.813,852,1,0,3,2,0,0
tx_legit_008893,0,1542.51,7.3418,157,1,2,1,1,0,0
tx_legit_004752,0,124.7,4.8339,813,1,0,1,2,0,0
tx_legit_004603,0,1533.05,7.3357,442,1,0,1,2,0,0
tx_legit_002915,0,463.41,6.1408,907,1,0,1,1,0,0
tx_legit_009431,0,326.18,5.7905,674,1,0,1,1,0,0
tx_legit_012534,0,265.34,5.5848,716,1,0,1,1,0,0
tx_legit_001286,0,1712.4,7.4462,380,2,0,1,1,0,0
tx_legit_000812,0,697.93,6.5496,418,2,1,2,1,0,0
tx_legit_003778,0,348.51,5.8565,308,1,0,1,19,0,0
tx_legit_012001,0,499.21,6.215,142,1,0,4,2,0,0
tx_legit_010178,0,1090.36,6.9952,421,1,0,1,2,0,0
tx_fraud_000273,1,13228.24,9.4902,1,8,0,2,4,1,1
tx_legit_006008,0,221.53,5.4051,588,2,0,1,2,0,0
tx_legit_003518,0,1240.64,7.1242,561,1,1,2,2,0,0
tx_legit_012628,0,633.09,6.4522,716,1,0,2,19,0,0
tx_legit_003982,0,406.43,6.0099,614,1,0,1,2,0,0
tx_legit_002997,0,186.52,5.2339,287,1,0,4,1,0,0
tx_fraud_000783,1,2462.82,7.8095,274,1,0,17,19,0,0
tx_legit_000724,0,378.31,5.9384,903,2,0,1,1,0,0
tx_legit_000503,0,379.17,5.9406,134,2,0,3,1,0,0
tx_legit_000550,0,271.5,5.6076,716,1,0,2,19,0,0
tx_legit_013348,0,235.53,5.4661,353,2,0,1,18,0,0
tx_legit_006627,0,505.58,6.2277,73,1,0,2,14,0,0
tx_legit_008625,0,228.89,5.4376,565,1,0,1,18,0,0
tx_legit_002049,0,804.88,6.6919,499,3,0,2,13,0,0
tx_legit_013482,0,381.15,5.9458,221,1,0,1,2,0,0
tx_legit_012209,0,797.71,6.683,775,1,0,1,2,0,0
tx_legit_000719,0,488.47,6.1933,441,2,1,1,1,0,0
tx_legit_001002,0,705.38,6.5602,818,1,1,1,1,0,0
tx_legit_013045,0,757.1,6.6308,543,1,0,1,2,0,0
tx_legit_004657,0,1120.29,7.0222,131,1,0,1,1,0,0
tx_legit_013539,0,1271.62,7.1488,582,1,0,2,4,0,0
tx_legit_010359,0,540.62,6.2946,741,1,0,3,1,0,0
tx_legit_010032,0,2803.29,7.9389,403,1,0,5,1,0,0
tx_legit_009935,0,188.98,5.2469,827,1,0,1,3,0,0
tx_legit_008361,0,498.34,6.2133,25,1,0,2,2,0,0
tx_legit_010588,0,2200.86,7.6971,331,1,0,1,2,0,0
tx_legit_004250,0,498.23,6.2131,322,2,0,1,3,0,0
tx_legit_008855,0,442.35,6.0944,309,1,0,1,1,0,0
tx_legit_011354,0,341.39,5.836,616,2,0,1,5,0,0
tx_legit_004179,0,474.42,6.1642,403,1,0,1,3,0,0
tx_legit_011527,0,336.95,5.8229,367,1,0,1,2,0,0
tx_legit_001078,0,633.91,6.4535,489,1,0,1,1,0,0
tx_fraud_001187,1,5084.25,8.5341,718,2,0,22,9,0,0
tx_legit_005274,0,819.6,6.71,375,2,1,1,12,0,0
tx_legit_001419,0,216.92,5.3841,244,1,0,2,12,0,0
tx_legit_007794,0,524.34,6.264,306,1,0,2,1,0,0
tx_fraud_001081,1,3117.87,8.0452,863,2,0,16,17,0,0
tx_legit_012890,0,205.06,5.3282,870,1,1,2,3,0,0
tx_legit_007666,0,710.37,6.5672,831,1,2,1,1,0,0
tx_legit_009012,0,783.16,6.6646,684,1,0,6,3,0,0
tx_legit_011621,0,402.99,6.0014,244,1,1,4,3,0,0
tx_legit_007710,0,126.9,4.8512,497,2,0,1,1,0,0
tx_legit_011573,0,659.37,6.4928,73,1,0,1,1,0,0
tx_legit_009898,0,338.02,5.8261,751,2,0,1,1,0,0
tx_legit_012287,0,179.94,5.1982,164,1,1,1,1,0,0
tx_legit_009724,0,602.88,6.4034,208,3,0,1,19,0,0
tx_legit_004535,0,2522.69,7.8335,392,1,0,1,2,0,0
tx_legit_011346,0,507.71,6.2319,436,1,0,4,2,0,0
tx_legit_000144,0,277.65,5.63,576,1,1,1,1,0,0
tx_legit_006129,0,703.7,6.5578,877,1,0,2,1,0,0
tx_legit_006836,0,177.17,5.1827,131,1,1,1,1,0,0
tx_legit_010095,0,872.26,6.7722,371,1,0,1,1,0,0
tx_legit_006292,0,1422.82,7.2611,600,1,1,1,2,0,0
tx_legit_002128,0,763.39,6.6391,416,1,0,1,1,0,0
tx_legit_011524,0,1210.76,7.0998,955,1,0,1,2,0,0
tx_legit_002887,0,536.64,6.2872,131,1,0,1,3,0,0
tx_legit_003411,0,466.76,6.148,772,2,0,1,18,0,0
tx_fraud_000514,1,72956.23,11.1976,3,7,7,1,1,1,1
tx_legit_003715,0,297.87,5.7,131,3,0,1,1,0,0
tx_legit_012985,0,1073.31,6.9794,904,2,0,1,13,0,0
tx_legit_003336,0,394.73,5.9807,21,1,0,5,1,0,0
tx_legit_010936,0,1392.1,7.2393,548,1,1,1,11,0,0
tx_legit_007689,0,341.65,5.8367,986,1,0,1,5,0,0
tx_legit_005140,0,946.53,6.8539,244,1,0,2,2,0,0
tx_legit_001094,0,201.98,5.3131,22,2,0,1,11,0,0
tx_legit_010752,0,692.89,6.5423,956,1,0,1,1,0,0
tx_legit_001473,0,867.11,6.7663,500,1,0,2,9,0,0
tx_legit_005642,0,1270.51,7.148,809,2,1,1,18,0,0
tx_legit_004724,0,824.22,6.7157,944,1,0,1,1,0,0
tx_legit_002045,0,337.79,5.8254,462,2,0,6,2,0,0
tx_legit_012015,0,363.23,5.8978,64,1,0,2,1,0,0
tx_legit_010114,0,1027.43,6.9358,987,1,1,1,2,0,0
tx_legit_003416,0,2296.03,7.7394,237,1,0,1,2,0,0
tx_legit_006902,0,215.4,5.3771,292,1,0,1,1,0,0
tx_legit_000250,0,169.13,5.1366,104,2,0,2,12,0,0
tx_legit_002074,0,1093.7,6.9982,731,2,0,3,1,0,0
tx_legit_009587,0,340.11,5.8322,569,1,0,1,1,0,0
tx_legit_007353,0,400.58,5.9954,901,1,0,1,3,0,0
tx_legit_002859,0,772.88,6.6514,904,1,0,3,1,0,0
tx_legit_000057,0,929.39,6.8356,69,1,2,1,1,0,0
tx_legit_010453,0,321.81,5.7771,878,2,0,4,1,0,0
tx_legit_004281,0,405.38,6.0073,965,1,0,1,4,0,0
tx_legit_002349,0,283.27,5.6499,630,1,0,1,1,0,0
tx_legit_001372,0,372.25,5.9222,839,1,1,1,1,0,0
tx_legit_009103,0,93.78,4.5516,117,1,0,1,2,0,0
tx_legit_005740,0,914.06,6.819,77,1,0,6,1,0,0
tx_legit_002153,0,674.97,6.5161,830,1,0,2,19,0,0
tx_legit_004328,0,542.1,6.2973,784,2,0,1,20,0,0
tx_legit_012339,0,323.05,5.7809,39,2,0,2,13,0,0
tx_legit_012198,0,439.58,6.0881,340,1,0,3,1,0,0
tx_legit_003733,0,950.5,6.858,330,2,1,1,1,0,0
tx_legit_011255,0,277.88,5.6308,631,2,0,1,1,0,0
tx_fraud_000412,1,74159.6,11.214,2,9,4,1,1,1,1
tx_legit_005026,0,221.04,5.4029,48,1,0,1,1,0,0
tx_legit_007384,0,471.0,6.157,366,1,0,1,1,0,0
tx_legit_003774,0,100.16,4.6167,145,1,0,1,17,0,0
tx_legit_009982,0,588.61,6.3795,348,2,0,1,10,0,0
tx_legit_005188,0,844.77,6.7402,768,3,0,5,2,0,0
tx_legit_013691,0,242.86,5.4966,713,1,0,1,1,0,0
tx_legit_012906,0,464.93,6.144,652,4,0,2,10,0,0
tx_legit_011715,0,518.95,6.2537,71,3,0,1,1,0,0
tx_legit_010427,0,552.64,6.3165,947,2,0,1,1,0,0
tx_legit_012098,0,273.98,5.6167,807,1,0,1,1,0,0
tx_legit_005950,0,290.13,5.6738,15,1,0,2,13,0,0
tx_legit_001449,0,146.85,4.9962,953,1,0,2,1,0,0
tx_legit_012769,0,148.56,5.0077,909,2,0,1,1,0,0
tx_legit_002302,0,114.41,4.7485,918,1,0,6,2,0,0
tx_legit_013692,0,954.06,6.8618,381,1,0,1,1,0,0
tx_legit_001686,0,503.23,6.223,846,1,0,1,1,0,0
tx_legit_005074,0,584.34,6.3722,874,1,0,2,1,0,0
tx_legit_012417,0,463.17,6.1403,832,2,0,2,16,0,0
tx_legit_010244,0,915.02,6.82,474,1,0,3,3,0,0
tx_legit_010231,0,151.77,5.0289,371,2,0,1,1,0,0
tx_legit_013662,0,71.85,4.2884,150,2,0,2,2,0,0
tx_legit_003462,0,1362.54,7.2178,771,1,0,2,11,0,0
tx_fraud_001078,1,6993.91,8.8529,885,2,0,11,9,0,0
tx_legit_008533,0,264.03,5.5798,530,1,0,1,15,0,0
tx_legit_009658,0,536.56,6.287,37,1,0,2,1,0,0
tx_legit_004111,0,998.75,6.9075,289,2,0,1,17,0,0
tx_legit_013424,0,778.62,6.6588,407,3,0,1,12,0,0
tx_legit_004086,0,1178.49,7.0728,790,2,0,1,4,0,0
tx_legit_005493,0,376.13,5.9326,387,1,0,1,1,0,0
tx_legit_001408,0,691.94,6.5409,538,1,0,1,1,0,0
tx_legit_011353,0,413.58,6.0273,244,1,0,1,1,0,0
tx_legit_007668,0,191.45,5.2598,465,1,0,1,1,0,0
tx_legit_011002,0,50.0,3.9318,294,2,0,2,14,0,0
tx_legit_006848,0,914.46,6.8194,931,1,0,1,1,0,0
tx_legit_006798,0,942.57,6.8497,947,1,0,1,20,0,0
tx_fraud_000426,1,46582.11,10.749,4,6,4,1,1,1,1
tx_legit_012499,0,641.5,6.4654,705,1,0,1,13,0,0
tx_legit_007259,0,307.88,5.733,847,1,0,1,1,0,0
tx_legit_007511,0,308.18,5.7339,259,1,0,5,2,0,0
tx_legit_005692,0,425.29,6.0551,436,2,0,1,2,0,0
tx_legit_000172,0,326.69,5.7921,803,1,0,1,1,0,0
tx_legit_004960,0,1642.95,7.4049,307,2,0,1,1,0,0
tx_legit_010694,0,1812.2,7.5028,781,1,0,1,3,0,0
tx_legit_004116,0,296.79,5.6964,80,1,0,1,1,0,0
tx_legit_006455,0,511.62,6.2395,261,1,1,1,1,0,0
