transactionId,isFraud,amount,logAmount,accountAgeDays,velocity1h,failedTxCount24h,sharedDeviceAccountCount,sharedIpAccountCount,isNewAccountFlag,highVelocityFlag
tx_legit_002795,0,1031.06,6.9393,545,2,0,1,2,0,0
tx_legit_007617,0,649.53,6.4778,67,1,2,2,1,0,0
tx_legit_001480,0,322.18,5.7782,686,1,0,1,2,0,0
tx_legit_000498,0,212.76,5.3649,723,1,0,1,1,0,0
tx_fraud_000578,1,83471.14,11.3323,9,7,7,1,1,0,1
tx_legit_001103,0,232.62,5.4537,326,1,0,1,1,0,0
tx_legit_009071,0,396.58,5.9854,719,3,0,1,2,0,0
tx_legit_002128,0,491.02,6.1985,291,1,0,1,3,0,0
tx_fraud_000584,1,83247.28,11.3296,4,13,5,1,3,1,1
tx_legit_005656,0,315.55,5.7575,808,2,0,1,2,0,0
tx_legit_009180,0,1103.13,7.0068,213,2,0,1,1,0,0
tx_legit_008671,0,719.13,6.5794,430,1,0,1,1,0,0
tx_legit_000469,0,842.38,6.7374,323,2,0,1,5,0,0
tx_legit_008013,0,368.03,5.9109,882,2,0,1,1,0,0
tx_fraud_000325,1,11986.42,9.3916,2,8,2,3,6,1,1
tx_legit_007429,0,427.52,6.0603,331,2,0,1,1,0,0
tx_legit_008738,0,410.6,6.0201,121,1,1,1,2,0,0
tx_legit_002423,0,218.21,5.39,290,3,0,1,1,0,0
tx_legit_001454,0,863.11,6.7617,738,1,0,1,1,0,0
tx_legit_005744,0,391.62,5.9728,739,1,0,2,3,0,0
tx_legit_005338,0,532.04,6.2786,138,1,0,1,2,0,0
tx_legit_000720,0,353.8,5.8716,732,2,0,2,1,0,0
tx_legit_001800,0,391.26,5.9719,183,1,0,1,1,0,0
tx_legit_002286,0,78.84,4.38,731,2,0,1,1,0,0
tx_legit_000933,0,447.93,6.1069,104,1,0,1,1,0,0
tx_legit_004250,0,175.23,5.1718,156,1,0,1,1,0,0
tx_legit_003963,0,362.14,5.8948,834,1,0,1,3,0,0
tx_legit_000033,0,845.23,6.7408,619,1,0,1,2,0,0
tx_legit_004637,0,1613.47,7.3868,481,1,0,3,2,0,0
tx_legit_004961,0,590.02,6.3818,402,1,0,1,2,0,0
tx_legit_003197,0,358.88,5.8858,711,1,0,1,2,0,0
tx_legit_004288,0,636.1,6.4569,634,1,1,1,1,0,0
tx_legit_006998,0,520.91,6.2575,111,1,0,2,2,0,0
tx_legit_005045,0,219.08,5.394,386,2,1,1,1,0,0
tx_legit_007098,0,451.89,6.1156,545,1,0,1,3,0,0
tx_legit_004987,0,496.78,6.2102,622,1,0,1,1,0,0
tx_legit_001736,0,662.12,6.497,451,1,0,3,1,0,0
tx_legit_005622,0,321.08,5.7748,132,2,0,1,3,0,0
tx_legit_005248,0,379.92,5.9426,627,1,0,1,2,0,0
tx_legit_006907,0,230.51,5.4446,821,1,0,2,1,0,0
tx_legit_008685,0,719.12,6.5794,803,1,0,1,1,0,0
tx_legit_004478,0,602.97,6.4035,724,1,1,2,2,0,0
tx_legit_007134,0,747.02,6.6174,399,4,0,2,1,0,0
tx_legit_006944,0,503.4,6.2234,136,1,0,1,1,0,0
tx_legit_009137,0,246.77,5.5125,173,2,0,1,2,0,0
tx_legit_006688,0,834.53,6.7281,730,1,0,1,2,0,0
tx_legit_004719,0,608.03,6.4119,385,1,0,1,3,0,0
tx_legit_003127,0,934.82,6.8414,692,1,0,1,1,0,0
tx_legit_005009,0,855.01,6.7523,437,1,0,1,3,0,0
tx_legit_007335,0,410.62,6.0201,170,1,1,1,1,0,0
tx_legit_008073,0,588.82,6.3798,63,1,0,1,3,0,0
tx_legit_004020,0,825.0,6.7166,858,1,0,1,1,0,0
tx_legit_006520,0,791.98,6.6758,165,1,0,1,4,0,0
tx_legit_005530,0,933.13,6.8396,615,2,0,1,1,0,0
tx_legit_008892,0,293.86,5.6865,618,1,0,1,1,0,0
tx_legit_007471,0,189.88,5.2516,825,1,0,1,1,0,0
tx_legit_005874,0,570.11,6.3476,479,1,1,1,4,0,0
tx_fraud_000516,1,37668.25,10.5366,7,16,7,2,1,1,1
tx_legit_000651,0,668.92,6.5072,305,2,0,1,2,0,0
tx_fraud_000520,1,81399.22,11.3071,4,14,5,2,2,1,1
tx_legit_008069,0,1259.05,7.1389,510,1,1,1,2,0,0
tx_legit_005014,0,217.13,5.3851,712,1,0,1,1,0,0
tx_legit_006536,0,230.6,5.445,449,1,0,1,1,0,0
tx_legit_002155,0,916.99,6.8222,615,1,0,1,1,0,0
tx_legit_008801,0,342.08,5.838,666,1,0,1,1,0,0
tx_legit_005124,0,345.42,5.8477,53,2,0,1,1,0,0
tx_legit_004286,0,884.59,6.7863,663,2,0,3,1,0,0
tx_legit_004294,0,120.4,4.7991,864,1,2,1,2,0,0
tx_legit_007620,0,1684.55,7.4298,457,1,0,2,1,0,0
tx_fraud_000134,1,5580.7,8.6272,4,8,4,15,4,1,1
tx_legit_003475,0,775.32,6.6546,522,1,0,2,1,0,0
tx_legit_005182,0,630.26,6.4477,800,1,0,1,2,0,0
tx_legit_005573,0,349.35,5.8589,489,1,0,1,1,0,0
tx_legit_005830,0,991.12,6.8998,274,1,0,1,1,0,0
tx_legit_006283,0,228.33,5.4352,68,1,0,1,1,0,0
tx_legit_006025,0,400.03,5.994,182,1,0,2,1,0,0
tx_legit_006158,0,346.03,5.8494,94,2,0,2,1,0,0
tx_legit_001716,0,399.5,5.9927,102,2,0,1,1,0,0
tx_legit_005489,0,305.5,5.7252,141,1,0,1,5,0,0
tx_fraud_000527,1,84007.09,11.3387,8,14,7,1,3,0,1
tx_legit_001070,0,808.87,6.6969,305,1,0,1,3,0,0
tx_legit_004984,0,231.55,5.4491,335,1,0,1,1,0,0
tx_legit_000452,0,1590.46,7.3724,100,2,0,1,2,0,0
tx_legit_008679,0,1184.38,7.0778,412,2,1,1,1,0,0
tx_legit_006651,0,1422.77,7.2611,394,1,0,1,1,0,0
tx_legit_002919,0,358.71,5.8853,660,3,0,1,1,0,0
tx_legit_008048,0,1376.57,7.2281,545,1,0,1,1,0,0
tx_legit_002958,0,677.64,6.5201,552,1,0,1,1,0,0
tx_legit_004635,0,862.43,6.7609,183,1,2,1,1,0,0
tx_legit_001096,0,685.56,6.5317,748,1,0,2,1,0,0
tx_fraud_000362,1,3316.93,8.1071,2,4,2,3,3,1,0
tx_legit_005065,0,256.23,5.55,894,1,0,1,1,0,0
tx_legit_000761,0,456.81,6.1265,41,1,0,1,1,0,0
tx_legit_003516,0,368.09,5.911,354,1,0,2,1,0,0
tx_fraud_000452,1,9923.3,9.2027,1,3,0,2,4,1,0
tx_legit_000510,0,370.51,5.9176,185,1,1,1,1,0,0
tx_legit_006132,0,1224.68,7.1113,649,2,2,1,1,0,0
tx_legit_003765,0,451.35,6.1145,708,1,0,1,2,0,0
tx_legit_001646,0,658.18,6.491,104,1,0,1,1,0,0
tx_legit_006371,0,719.76,6.5803,61,1,0,1,1,0,0
tx_legit_003995,0,485.57,6.1874,557,1,0,1,3,0,0
tx_legit_004586,0,366.59,5.907,308,1,0,2,2,0,0
tx_legit_003650,0,288.51,5.6682,172,1,0,1,3,0,0
tx_legit_003660,0,984.54,6.8932,160,1,0,2,2,0,0
tx_legit_004201,0,484.39,6.185,803,3,0,1,1,0,0
tx_legit_005156,0,392.17,5.9742,141,1,0,1,2,0,0
tx_legit_005314,0,435.33,6.0784,800,1,0,2,2,0,0
tx_legit_005886,0,355.33,5.8759,49,1,0,1,2,0,0
tx_legit_008277,0,677.0,6.5191,125,4,1,1,1,0,0
tx_legit_003005,0,400.86,5.9961,378,2,0,1,1,0,0
tx_legit_000125,0,288.82,5.6693,308,1,0,1,1,0,0
tx_legit_005628,0,560.08,6.3299,764,1,0,1,1,0,0
tx_legit_006666,0,480.04,6.176,324,1,0,2,1,0,0
tx_legit_001551,0,734.37,6.6004,879,1,0,2,1,0,0
tx_legit_009095,0,963.41,6.8715,174,1,0,2,1,0,0
tx_legit_000238,0,144.7,4.9815,772,1,0,1,1,0,0
tx_legit_008160,0,469.13,6.153,840,1,0,1,1,0,0
tx_legit_008361,0,551.0,6.3135,453,1,0,1,1,0,0
tx_fraud_000636,1,47964.01,10.7782,8,13,4,1,3,0,1
tx_legit_003913,0,568.07,6.344,541,1,0,1,4,0,0
tx_legit_003163,0,789.86,6.6731,125,1,0,2,1,0,0
tx_fraud_000491,1,48265.95,10.7845,7,10,3,2,4,1,1
tx_legit_002329,0,954.3,6.862,245,1,0,1,3,0,0
tx_legit_008657,0,672.32,6.5122,146,1,0,3,2,0,0
tx_legit_003607,0,928.31,6.8344,703,1,0,3,2,0,0
tx_legit_006633,0,85.86,4.4643,303,2,0,1,1,0,0
tx_legit_002413,0,221.04,5.4029,505,3,0,1,1,0,0
tx_legit_006790,0,490.99,6.1985,168,1,0,1,5,0,0
tx_legit_004570,0,1324.3,7.1894,463,1,0,1,4,0,0
tx_legit_000783,0,298.37,5.7017,540,1,0,1,1,0,0
tx_fraud_000035,1,6382.85,8.7615,13,4,2,18,3,0,0
tx_legit_006814,0,694.45,6.5446,556,1,0,1,1,0,0
tx_legit_003717,0,1469.1,7.2931,534,2,0,1,1,0,0
tx_legit_006168,0,617.26,6.4269,672,1,0,1,1,0,0
tx_legit_002227,0,245.53,5.5075,96,1,0,2,1,0,0
tx_legit_003171,0,424.89,6.0542,512,2,0,1,3,0,0
tx_legit_004347,0,495.8,6.2082,256,1,0,1,3,0,0
tx_fraud_000141,1,4483.18,8.4083,11,7,4,10,2,0,1
tx_legit_006841,0,945.84,6.8531,881,1,0,2,1,0,0
tx_legit_003649,0,378.65,5.9392,523,1,0,1,1,0,0
tx_legit_006252,0,718.8,6.579,68,1,1,1,1,0,0
tx_legit_008996,0,447.03,6.1049,265,1,0,1,1,0,0
tx_fraud_000112,1,7182.8,8.8796,5,11,2,14,3,1,1
tx_legit_008009,0,1640.28,7.4032,780,2,0,1,1,0,0
tx_legit_005357,0,612.22,6.4187,332,1,0,3,2,0,0
tx_legit_000134,0,563.92,6.3367,110,1,0,1,1,0,0
tx_legit_002237,0,1535.44,7.3372,345,3,0,1,2,0,0
tx_legit_002049,0,2346.46,7.7611,416,2,0,1,2,0,0
tx_legit_007609,0,294.27,5.6879,445,1,0,1,1,0,0
tx_legit_009048,0,184.51,5.2231,868,1,0,1,1,0,0
tx_legit_000331,0,290.78,5.676,744,1,0,1,2,0,0
tx_legit_004921,0,149.89,5.0166,797,1,0,1,1,0,0
tx_legit_007554,0,1318.95,7.1853,477,1,0,1,1,0,0
tx_fraud_000614,1,77225.06,11.2545,10,12,6,1,4,0,1
tx_legit_005980,0,524.03,6.2635,368,1,0,1,5,0,0
tx_legit_004812,0,949.35,6.8568,414,2,0,1,1,0,0
tx_fraud_000544,1,44524.53,10.7038,8,13,3,1,3,0,1
tx_legit_003467,0,274.13,5.6172,145,1,0,1,2,0,0
tx_legit_002845,0,493.59,6.2037,118,1,0,1,1,0,0
tx_legit_001694,0,546.78,6.3059,326,1,0,1,1,0,0
tx_legit_007204,0,978.37,6.8869,466,2,0,1,2,0,0
tx_legit_008586,0,297.25,5.6979,246,2,0,1,5,0,0
tx_legit_008068,0,417.74,6.0373,776,1,0,1,2,0,0
tx_legit_002109,0,716.76,6.5761,305,1,0,1,2,0,0
tx_legit_005689,0,275.23,5.6212,379,1,0,2,1,0,0
tx_legit_005106,0,83.47,4.4364,501,1,0,1,1,0,0
tx_legit_007751,0,666.9,6.5041,321,2,0,2,2,0,0
tx_legit_006266,0,330.03,5.8022,483,1,1,2,1,0,0
tx_legit_007725,0,1035.9,6.944,635,1,0,1,2,0,0
tx_fraud_000040,1,11501.92,9.3504,7,11,3,10,5,1,1
tx_legit_000501,0,746.73,6.617,74,1,0,1,2,0,0
tx_legit_000121,0,1386.16,7.235,108,1,0,1,1,0,0
tx_legit_005223,0,1071.55,6.9778,380,1,1,2,2,0,0
tx_legit_005422,0,1074.97,6.981,502,1,0,1,5,0,0
tx_legit_002228,0,329.35,5.8002,627,1,0,3,1,0,0
tx_legit_002253,0,175.83,5.1752,305,1,0,1,4,0,0
tx_legit_003956,0,221.87,5.4066,209,1,1,3,2,0,0
tx_legit_007557,0,346.18,5.8498,874,1,0,2,2,0,0
tx_legit_004034,0,171.24,5.1489,163,1,0,1,2,0,0
tx_legit_004111,0,194.62,5.2762,70,1,0,1,1,0,0
tx_legit_006724,0,749.41,6.6206,855,2,0,1,4,0,0
tx_legit_007423,0,5991.8,8.6983,547,2,0,1,1,0,0
tx_legit_000329,0,537.86,6.2895,738,1,0,1,2,0,0
tx_fraud_000028,1,9097.76,9.1159,6,10,1,7,2,1,1
tx_legit_009171,0,279.77,5.6375,85,1,0,1,2,0,0
tx_legit_003868,0,282.64,5.6477,893,1,0,1,1,0,0
tx_legit_008234,0,403.13,6.0017,136,1,0,1,3,0,0
tx_legit_000955,0,335.03,5.8172,774,1,0,1,1,0,0
tx_legit_000322,0,324.19,5.7844,353,3,0,2,3,0,0
tx_legit_008991,0,619.28,6.4302,804,1,0,1,2,0,0
tx_legit_002056,0,241.68,5.4917,83,4,0,2,1,0,0
tx_legit_005240,0,175.25,5.1719,589,1,0,1,1,0,0
tx_legit_004505,0,270.58,5.6043,424,1,1,1,2,0,0
tx_legit_001094,0,916.83,6.822,507,1,0,1,1,0,0
tx_legit_007818,0,474.88,6.1652,367,4,0,1,3,0,0
tx_legit_007299,0,172.03,5.1535,584,1,0,1,1,0,0
tx_legit_002982,0,622.04,6.4346,409,2,0,1,1,0,0
tx_fraud_000027,1,4441.05,8.3989,5,11,4,18,4,1,1
tx_fraud_000126,1,3740.68,8.2273,10,11,1,15,6,0,1
tx_fraud_000052,1,6941.09,8.8454,12,11,1,12,6,0,1
tx_legit_005800,0,1164.94,7.0613,107,1,0,1,2,0,0
tx_legit_005832,0,973.47,6.8819,525,2,0,3,1,0,0
tx_legit_005129,0,223.91,5.4157,750,1,0,1,1,0,0
tx_legit_006827,0,258.25,5.5578,607,2,0,1,1,0,0
tx_legit_002499,0,242.6,5.4955,640,2,0,1,2,0,0
tx_legit_000464,0,714.63,6.5732,416,2,0,2,2,0,0
tx_legit_000934,0,393.68,5.9781,284,1,0,2,1,0,0
tx_legit_007412,0,101.81,4.6329,57,1,2,1,1,0,0
tx_legit_008621,0,320.01,5.7715,672,2,0,1,1,0,0
tx_legit_007421,0,837.11,6.7311,389,1,0,2,1,0,0
tx_fraud_000036,1,7418.63,8.9119,9,10,1,17,2,0,1
tx_fraud_000074,1,13835.21,9.535,11,12,4,16,5,0,1
tx_legit_000925,0,2027.91,7.6153,172,1,0,1,1,0,0
tx_legit_006020,0,320.68,5.7736,414,1,0,1,1,0,0
tx_legit_006036,0,273.49,5.6149,604,2,0,1,1,0,0
tx_legit_003928,0,243.26,5.4982,63,1,0,1,1,0,0
tx_legit_005775,0,180.54,5.2015,632,1,1,1,2,0,0
tx_legit_008626,0,349.15,5.8584,484,2,0,1,1,0,0
tx_legit_003545,0,339.09,5.8292,777,1,0,1,1,0,0
tx_legit_002890,0,259.3,5.5618,288,1,0,1,1,0,0
tx_legit_001935,0,1489.3,7.3067,840,3,0,1,1,0,0
tx_legit_004985,0,508.78,6.234,481,1,0,1,1,0,0
tx_legit_007765,0,380.38,5.9438,692,1,1,2,2,0,0
tx_legit_004383,0,994.02,6.9028,694,1,0,1,1,0,0
tx_legit_000199,0,2157.59,7.6772,545,1,0,1,1,0,0
tx_legit_006077,0,400.27,5.9946,658,1,0,1,2,0,0
tx_legit_000728,0,800.87,6.6869,46,2,0,1,1,0,0
tx_legit_006518,0,932.3,6.8387,52,1,0,3,2,0,0
tx_legit_004350,0,292.71,5.6826,449,1,1,1,1,0,0
tx_legit_005798,0,719.78,6.5803,781,2,0,1,1,0,0
tx_legit_006848,0,254.79,5.5444,705,1,1,1,4,0,0
tx_legit_002387,0,419.04,6.0403,892,1,0,1,1,0,0
tx_legit_003248,0,322.81,5.7802,178,1,0,1,1,0,0
tx_legit_008874,0,1497.69,7.3123,210,1,0,1,4,0,0
tx_legit_005395,0,555.61,6.3219,572,1,1,1,3,0,0
tx_legit_006130,0,449.53,6.1104,621,1,0,1,3,0,0
tx_legit_005860,0,245.69,5.5081,114,2,0,1,2,0,0
tx_legit_005693,0,705.24,6.56,795,1,0,1,2,0,0
tx_legit_009167,0,640.45,6.4637,286,1,0,2,2,0,0
tx_legit_009144,0,1109.33,7.0124,414,1,0,1,2,0,0
tx_legit_001854,0,797.2,6.6824,893,2,0,1,1,0,0
tx_legit_000161,0,169.51,5.1388,484,1,2,1,1,0,0
tx_legit_002823,0,629.87,6.4471,764,1,0,1,3,0,0
tx_legit_000185,0,800.6,6.6866,741,1,0,1,1,0,0
tx_legit_001421,0,341.95,5.8376,862,1,0,1,2,0,0
tx_legit_003120,0,1265.26,7.1438,703,2,0,1,1,0,0
tx_legit_007614,0,290.34,5.6745,855,3,0,1,2,0,0
tx_legit_005587,0,423.9,6.0519,203,1,0,1,2,0,0
tx_legit_002318,0,484.77,6.1857,853,1,0,1,1,0,0
tx_legit_003521,0,571.24,6.3496,184,1,0,1,1,0,0
tx_legit_005959,0,677.1,6.5193,278,1,0,1,1,0,0
tx_legit_004623,0,1106.42,7.0098,137,1,0,1,1,0,0
tx_legit_000673,0,820.51,6.7111,522,3,0,1,1,0,0
tx_legit_007860,0,236.73,5.4711,867,1,0,1,1,0,0
tx_legit_008124,0,504.56,6.2257,496,1,0,2,3,0,0
tx_legit_005132,0,901.26,6.8049,420,1,0,2,2,0,0
tx_legit_008972,0,1362.08,7.2175,541,1,0,2,1,0,0
tx_legit_007195,0,222.83,5.4109,156,1,0,2,1,0,0
tx_legit_000041,0,843.65,6.7389,523,2,0,1,2,0,0
tx_legit_000827,0,2031.52,7.617,813,1,0,1,1,0,0
tx_legit_002333,0,460.26,6.134,389,2,0,1,1,0,0
tx_legit_002100,0,449.6,6.1106,802,1,0,1,1,0,0
tx_legit_000803,0,400.35,5.9948,727,1,0,1,1,0,0
tx_legit_006146,0,498.58,6.2138,134,2,0,1,1,0,0
tx_legit_000212,0,973.94,6.8824,143,1,0,1,3,0,0
tx_legit_007484,0,1457.28,7.285,452,1,0,1,1,0,0
tx_legit_005517,0,458.58,6.1303,774,1,0,1,1,0,0
tx_legit_002136,0,612.63,6.4194,827,1,0,1,2,0,0
tx_legit_004696,0,1180.61,7.0746,528,1,0,1,1,0,0
tx_legit_001003,0,423.03,6.0498,592,1,0,1,1,0,0
tx_legit_004524,0,490.18,6.1968,583,2,0,1,1,0,0
tx_legit_004498,0,331.81,5.8076,898,1,0,1,1,0,0
tx_legit_007449,0,398.63,5.9905,456,1,0,1,1,0,0
tx_legit_000913,0,1183.59,7.0772,154,2,0,1,1,0,0
tx_legit_004218,0,480.39,6.1767,418,1,0,1,4,0,0
tx_legit_002755,0,664.62,6.5007,463,1,0,1,2,0,0
tx_legit_004751,0,871.65,6.7715,272,1,0,1,3,0,0
tx_legit_003209,0,742.03,6.6107,835,1,2,1,1,0,0
tx_legit_004217,0,615.07,6.4234,448,1,0,1,1,0,0
tx_legit_000828,0,145.22,4.9851,505,2,0,1,2,0,0
tx_legit_008862,0,323.27,5.7816,774,1,0,1,2,0,0
tx_legit_001707,0,361.46,5.8929,510,1,0,1,1,0,0
tx_legit_003191,0,219.62,5.3964,162,1,0,2,1,0,0
tx_fraud_000105,1,11827.45,9.3783,9,9,1,7,3,0,1
tx_legit_003450,0,378.91,5.9399,70,3,0,2,1,0,0
tx_legit_007952,0,619.96,6.4313,738,2,0,1,1,0,0
tx_legit_007152,0,391.51,5.9726,378,1,0,1,1,0,0
tx_legit_006018,0,1184.11,7.0776,788,1,2,1,2,0,0
tx_legit_005098,0,653.0,6.4831,209,4,0,1,1,0,0
tx_legit_000117,0,826.02,6.7178,457,1,0,1,1,0,0
tx_legit_006137,0,647.11,6.4741,176,1,0,1,1,0,0
tx_legit_003060,0,158.39,5.0714,835,1,0,1,1,0,0
tx_legit_005022,0,947.46,6.8548,744,2,0,1,2,0,0
tx_legit_004148,0,671.82,6.5115,854,1,0,1,1,0,0
tx_legit_006207,0,306.95,5.7299,274,4,1,2,4,0,0
tx_legit_007713,0,463.64,6.1413,530,1,0,1,1,0,0
tx_legit_006930,0,592.42,6.3859,658,1,1,1,1,0,0
tx_legit_004815,0,605.89,6.4083,866,3,0,1,3,0,0
tx_legit_008705,0,371.28,5.9196,493,1,0,2,1,0,0
tx_legit_008286,0,308.23,5.7341,334,2,1,1,1,0,0
tx_legit_007137,0,766.68,6.6434,97,2,1,3,1,0,0
tx_fraud_000456,1,5462.57,8.6059,0,8,2,5,5,1,1
tx_fraud_000332,1,10246.62,9.2348,2,7,2,2,2,1,1
tx_fraud_000061,1,15436.95,9.6446,2,12,1,12,6,1,1
tx_legit_003061,0,309.54,5.7383,621,2,0,1,1,0,0
tx_legit_005207,0,331.08,5.8054,442,2,0,1,1,0,0
tx_legit_007113,0,1510.97,7.3212,892,1,0,1,1,0,0
tx_legit_003679,0,86.36,4.47,495,2,0,1,1,0,0
tx_legit_002102,0,442.53,6.0948,132,1,0,1,1,0,0
tx_legit_002361,0,555.05,6.3209,213,1,0,1,3,0,0
tx_legit_007655,0,924.39,6.8302,119,1,0,1,1,0,0
tx_legit_002960,0,286.04,5.6596,458,1,0,1,1,0,0
tx_legit_008266,0,352.69,5.8684,240,2,0,1,1,0,0
tx_legit_006094,0,829.93,6.7225,824,1,1,1,1,0,0
tx_legit_003766,0,863.28,6.7619,391,1,0,1,3,0,0
tx_legit_001986,0,568.34,6.3445,313,1,0,1,1,0,0
tx_fraud_000563,1,49018.79,10.8,2,6,3,2,2,1,1
tx_legit_006543,0,288.46,5.668,544,1,0,1,1,0,0
tx_legit_002236,0,423.87,6.0518,601,1,0,3,1,0,0
tx_legit_007753,0,367.57,5.9096,164,1,0,1,1,0,0
tx_legit_005680,0,239.65,5.4833,475,1,0,1,1,0,0
tx_fraud_000446,1,21488.25,9.9753,0,9,2,3,3,1,1
tx_fraud_000007,1,15585.54,9.6542,1,4,3,9,5,1,0
tx_legit_002922,0,1256.51,7.1369,414,2,1,1,2,0,0
tx_legit_002226,0,159.45,5.078,172,1,0,1,1,0,0
tx_legit_001168,0,370.84,5.9185,412,3,2,1,2,0,0
tx_legit_008687,0,972.32,6.8807,601,1,0,1,1,0,0
tx_legit_006992,0,772.22,6.6506,31,2,0,1,2,0,0
tx_legit_005787,0,686.76,6.5334,547,1,2,1,2,0,0
tx_legit_004679,0,465.08,6.1444,452,1,0,1,1,0,0
tx_legit_003862,0,1332.91,7.1959,152,1,0,3,1,0,0
tx_legit_007428,0,440.41,6.09,307,1,0,1,1,0,0
tx_fraud_000442,1,4180.11,8.3383,2,5,2,2,6,1,1
tx_legit_003315,0,344.8,5.8459,353,1,0,1,1,0,0
tx_legit_003153,0,341.72,5.8369,768,1,0,1,1,0,0
tx_legit_003552,0,1310.66,7.179,434,2,0,1,1,0,0
tx_legit_006391,0,1756.24,7.4715,409,1,0,1,2,0,0
tx_legit_001170,0,422.34,6.0482,298,2,1,1,2,0,0
tx_legit_006430,0,940.33,6.8473,832,1,0,1,1,0,0
tx_legit_000839,0,326.74,5.7922,731,1,0,1,1,0,0
tx_legit_004842,0,209.41,5.3491,42,1,0,1,4,0,0
tx_legit_001041,0,278.84,5.6342,413,1,0,1,1,0,0
tx_legit_005368,0,960.33,6.8683,512,1,0,1,1,0,0
tx_legit_002308,0,484.25,6.1847,731,1,0,1,1,0,0
tx_legit_008220,0,90.68,4.5183,832,1,0,1,1,0,0
tx_legit_001978,0,644.77,6.4704,563,3,0,1,1,0,0
tx_fraud_000339,1,14982.85,9.6147,0,5,3,3,6,1,1
tx_legit_005243,0,728.99,6.593,598,1,0,1,3,0,0
tx_legit_004338,0,134.04,4.9056,146,2,0,1,3,0,0
tx_fraud_000403,1,3025.13,8.015,2,8,0,4,2,1,1
tx_legit_007540,0,264.46,5.5815,492,2,0,1,1,0,0
tx_legit_000576,0,676.11,6.5178,125,1,0,2,2,0,0
tx_legit_002991,0,277.57,5.6297,899,4,0,1,2,0,0
tx_legit_003873,0,467.95,6.1505,477,2,0,1,1,0,0
tx_legit_003740,0,1194.95,7.0867,308,1,0,1,2,0,0
tx_legit_004791,0,658.54,6.4915,213,2,0,2,1,0,0
tx_legit_006561,0,1538.26,7.3391,434,2,0,1,1,0,0
tx_legit_006143,0,302.16,5.7143,687,3,0,1,2,0,0
tx_legit_004550,0,371.22,5.9195,110,1,0,1,4,0,0
tx_legit_002780,0,922.73,6.8284,311,1,0,1,4,0,0
tx_legit_005487,0,263.57,5.5781,489,1,0,2,4,0,0
tx_legit_005751,0,604.65,6.4063,864,1,0,1,1,0,0
tx_legit_001726,0,492.34,6.2012,359,1,0,1,2,0,0
tx_legit_006623,0,417.3,6.0362,840,1,0,1,2,0,0
tx_legit_003923,0,395.33,5.9822,664,2,0,1,2,0,0
tx_legit_005945,0,529.88,6.2745,283,1,0,1,1,0,0
tx_legit_003098,0,286.62,5.6616,182,1,0,1,2,0,0
tx_legit_003004,0,138.29,4.9366,310,2,0,2,1,0,0
tx_legit_002842,0,174.42,5.1672,866,2,0,1,1,0,0
tx_legit_006455,0,157.55,5.0661,52,2,0,1,2,0,0
tx_legit_008181,0,588.35,6.379,385,1,0,1,1,0,0
tx_legit_002188,0,290.5,5.675,148,1,0,1,1,0,0
tx_legit_000966,0,284.57,5.6545,706,1,0,1,2,0,0
tx_legit_007038,0,168.04,5.1301,119,1,1,1,2,0,0
tx_legit_005289,0,1023.9,6.9324,187,1,0,1,2,0,0
tx_legit_008843,0,828.86,6.7213,147,1,0,1,1,0,0
tx_legit_008284,0,1634.13,7.3995,697,1,0,1,1,0,0
tx_legit_000112,0,371.62,5.9206,700,1,0,2,2,0,0
tx_legit_006165,0,289.64,5.6721,167,1,0,1,1,0,0
tx_legit_001354,0,312.3,5.7472,341,1,1,1,4,0,0
tx_legit_004462,0,222.21,5.4081,592,2,0,1,1,0,0
tx_legit_006441,0,528.49,6.2719,355,4,0,1,1,0,0
tx_legit_003676,0,613.73,6.4212,131,1,0,1,2,0,0
tx_legit_006896,0,334.67,5.8161,212,1,0,1,1,0,0
tx_legit_006096,0,627.74,6.4437,201,1,0,2,1,0,0
tx_legit_004118,0,370.08,5.9164,677,1,2,1,1,0,0
tx_legit_003733,0,430.57,6.0674,368,1,0,1,1,0,0
tx_legit_008998,0,697.53,6.549,215,1,0,1,1,0,0
tx_legit_005086,0,201.79,5.3122,456,1,0,1,2,0,0
tx_legit_002785,0,429.25,6.0644,85,2,0,1,1,0,0
tx_fraud_000125,1,14673.96,9.5939,7,6,3,15,2,1,1
tx_legit_006076,0,241.5,5.491,626,2,0,1,1,0,0
tx_legit_002060,0,944.1,6.8513,110,1,0,1,3,0,0
tx_legit_003295,0,571.21,6.3495,449,4,0,1,1,0,0
tx_legit_009114,0,1585.35,7.3692,268,2,0,1,1,0,0
tx_legit_006297,0,310.9,5.7427,512,2,0,1,3,0,0
tx_legit_004444,0,834.97,6.7286,443,4,0,2,1,0,0
tx_legit_006024,0,292.91,5.6833,582,1,0,1,1,0,0
tx_fraud_000032,1,6398.11,8.7639,9,7,4,13,3,0,1
tx_legit_002393,0,777.48,6.6573,730,2,0,1,1,0,0
tx_legit_007848,0,319.51,5.7699,683,1,0,1,1,0,0
tx_legit_005475,0,147.67,5.0017,611,1,0,1,2,0,0
tx_legit_001976,0,724.11,6.5863,481,1,0,1,1,0,0
tx_legit_007403,0,207.82,5.3415,724,1,0,1,1,0,0
tx_legit_001132,0,292.26,5.6811,134,3,0,1,1,0,0
tx_legit_005007,0,1142.07,7.0415,742,1,0,1,1,0,0
tx_legit_006564,0,527.57,6.2702,720,1,0,1,1,0,0
