transactionId,isFraud,amount,logAmount,accountAgeDays,velocity1h,failedTxCount24h,sharedDeviceAccountCount,sharedIpAccountCount,isNewAccountFlag,highVelocityFlag,sharedPaymentAccountCount,deviceDegree,ipDegree,paymentMethodDegree,merchantDegree,uniqueDevicesPerUser,uniqueIpsPerUser,uniquePaymentMethodsPerUser,accountsPerDevice,accountsPerIp,accountsPerPaymentMethod,recentSharedDeviceCount,recentSharedIpCount,recentPaymentReuseCount,transactionVelocityOnSharedDevice,transactionVelocityOnSharedIp,deviceClusterSize,ipClusterSize,paymentClusterSize,multiAccountDeviceFlag,multiAccountIpFlag,multiAccountPaymentFlag,sharedInfrastructureScore,relationshipDensity,ringConnectivityScore
tx_legit_000595,0,613.11,6.4202,725,2,0,2,4,0,0,2,3,6,4,115,1,1,1,2,4,2,1,1,1,1,1,12,17,326,1,1,1,0.3,0.0,2.1972
tx_legit_005817,0,240.13,5.4853,702,1,0,1,1,0,0,2,2,2,3,90,1,1,1,1,1,2,1,1,1,1,1,1,1,209,0,0,1,0.17,0.0,0.6931
tx_legit_002221,0,1296.77,7.1684,267,2,0,1,2,0,0,1,2,3,2,116,1,1,1,1,2,1,1,1,1,1,1,1,12,1,0,1,0,0.15,0.0,1.0986
tx_legit_003187,0,237.02,5.4724,80,1,0,2,2,0,0,3,4,4,7,98,1,1,1,2,2,3,1,1,1,1,1,17,20,453,1,1,1,0.29,0.5333,1.6094
tx_legit_001808,0,129.9,4.8744,379,1,0,4,2,0,0,2,8,4,4,126,1,1,1,4,2,2,1,1,1,1,1,30,22,215,1,1,1,0.32,0.6,2.1972
tx_legit_007990,0,392.51,5.9751,778,1,0,1,2,0,0,1,2,2,2,108,1,1,1,1,2,1,1,1,1,1,1,1,6,1,0,1,0,0.15,0.0,1.0986
tx_legit_008112,0,845.23,6.7408,887,1,0,2,2,0,0,1,4,5,4,107,1,1,1,2,2,1,1,1,1,1,1,16,21,310,1,1,0,0.19,0.4762,1.6094
tx_legit_000441,0,306.22,5.7276,564,1,0,1,1,0,0,1,2,2,2,116,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.12,0.0,0.6931
tx_legit_001037,0,369.15,5.9139,308,1,0,1,2,0,0,1,2,2,2,107,1,1,1,1,2,1,1,1,1,1,1,1,5,1,0,1,0,0.15,0.0,1.0986
tx_legit_000246,0,1157.01,7.0545,595,2,1,1,1,0,0,2,2,2,6,138,1,2,1,1,1,2,1,1,1,1,1,5,1,467,0,0,1,0.17,0.6,0.6931
tx_legit_009059,0,367.77,5.9102,154,1,0,1,2,0,0,2,2,4,4,96,1,1,1,1,2,2,1,1,1,1,1,7,9,179,0,1,1,0.2,0.6,1.0986
tx_legit_005060,0,620.89,6.4328,688,1,0,1,3,0,0,1,2,6,2,98,1,1,1,1,3,1,1,1,1,1,1,9,17,133,0,1,0,0.18,0.6,1.3863
tx_legit_001776,0,529.87,6.2745,475,1,0,1,3,0,0,1,2,7,4,110,3,2,1,1,3,1,1,1,1,1,1,1,31,325,0,1,0,0.18,0.3889,1.3863
tx_legit_006054,0,195.9,5.2827,605,1,0,2,1,0,0,1,2,2,2,96,1,1,1,2,1,1,1,1,1,1,1,5,1,1,1,0,0,0.16,0.0,1.0986
tx_legit_007405,0,462.66,6.1392,723,1,0,2,2,0,0,1,2,2,2,94,1,1,1,2,2,1,1,1,1,1,1,7,7,1,1,1,0,0.19,0.0,1.6094
tx_legit_001642,0,869.18,6.7687,125,1,2,6,1,0,0,2,11,2,2,109,1,1,1,6,1,2,1,1,1,1,1,43,1,113,1,0,1,0.37,0.0,1.9459
tx_legit_007610,0,480.09,6.1761,610,1,0,3,1,0,0,1,7,2,3,118,1,1,1,3,1,1,1,1,1,1,1,21,11,244,1,0,0,0.2,0.5333,1.3863
tx_legit_004221,0,457.24,6.1274,240,2,0,1,1,0,0,2,2,2,5,120,1,1,1,1,1,2,1,1,1,1,1,6,6,326,0,0,1,0.17,0.5333,0.6931
tx_legit_002234,0,802.49,6.689,428,3,2,1,1,0,0,2,3,2,6,98,2,3,2,1,1,2,1,1,1,1,1,15,1,439,0,0,1,0.17,0.3091,0.6931
tx_legit_005623,0,1016.38,6.925,408,1,0,2,1,0,0,2,2,2,3,98,1,1,1,2,1,2,1,1,1,1,1,7,1,234,1,0,1,0.21,0.0,1.0986
tx_legit_005343,0,216.32,5.3814,659,2,0,1,4,0,0,3,2,6,7,105,1,1,1,1,4,3,1,1,2,1,1,1,28,508,0,1,1,0.31,0.0,1.6094
tx_legit_008821,0,489.48,6.1954,787,1,0,3,2,0,0,1,6,4,3,92,1,1,1,3,2,1,1,1,1,1,1,27,17,260,1,1,0,0.23,0.5333,1.9459
tx_legit_001757,0,171.99,5.1532,445,1,0,1,1,0,0,3,2,2,8,100,2,2,1,1,1,3,1,1,1,1,1,8,1,529,0,0,1,0.22,0.4286,0.6931
tx_legit_004650,0,188.4,5.2439,586,1,0,1,3,0,0,3,2,4,5,104,1,1,1,1,3,3,1,1,1,1,1,1,16,370,0,1,1,0.28,0.0,1.3863
tx_legit_001144,0,479.95,6.1758,350,2,0,1,1,0,0,2,2,2,6,100,2,1,1,1,1,2,1,1,1,1,1,1,9,395,0,0,1,0.17,0.4762,0.6931
tx_legit_007202,0,646.73,6.4735,545,1,0,2,3,0,0,3,4,6,7,108,2,2,1,2,3,3,1,1,1,1,1,18,26,463,1,1,1,0.32,0.3929,1.9459
tx_fraud_000017,1,6956.83,8.8476,10,11,3,3,1,0,1,2,6,2,2,130,1,2,2,3,1,2,1,1,1,1,1,21,1,127,1,0,1,0.25,0.6,1.3863
tx_legit_008981,0,339.0,5.8289,378,1,0,2,2,0,0,1,2,4,3,140,2,1,1,2,2,1,1,1,1,1,1,12,14,210,1,1,0,0.19,0.5333,1.6094
tx_legit_005621,0,1301.07,7.1717,432,1,0,4,1,0,0,1,8,2,2,128,1,1,1,4,1,1,1,1,1,1,1,23,1,1,1,0,0,0.24,0.0,1.6094
tx_legit_008204,0,644.12,6.4694,432,1,0,2,1,0,0,1,2,2,2,106,1,1,1,2,1,1,1,1,1,1,1,13,1,1,1,0,0,0.16,0.0,1.0986
tx_legit_002795,0,1031.06,6.9393,545,2,0,2,1,0,0,2,4,2,4,120,1,1,1,2,1,2,1,1,1,1,1,9,7,232,1,0,1,0.21,0.6,1.0986
tx_legit_007617,0,649.53,6.4778,67,1,2,1,1,0,0,1,2,2,3,92,1,1,1,1,1,1,1,1,1,1,1,6,6,199,0,0,0,0.12,0.5333,0.6931
tx_legit_001480,0,322.18,5.7782,686,1,0,4,1,0,0,1,7,2,2,106,1,1,1,4,1,1,1,1,1,1,1,24,1,1,1,0,0,0.24,0.0,1.6094
tx_legit_000498,0,212.76,5.3649,723,1,0,2,1,0,0,1,4,2,3,139,1,1,1,2,1,1,1,1,1,1,1,13,8,211,1,0,0,0.16,0.5333,1.0986
tx_fraud_000578,1,83471.14,11.3323,9,7,7,1,1,0,1,1,2,2,2,105,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.12,0.0,0.6931
tx_legit_001103,0,232.62,5.4537,326,1,0,2,2,0,0,2,4,4,5,130,1,1,1,2,2,2,2,1,1,2,1,19,16,315,1,1,1,0.24,0.5333,1.6094
tx_legit_009071,0,396.58,5.9854,719,3,0,2,1,0,0,2,4,2,4,124,1,2,1,2,1,2,1,1,1,1,1,16,1,224,1,0,1,0.21,0.6,1.0986
tx_legit_002128,0,491.02,6.1985,291,1,0,2,1,0,0,2,4,2,5,111,1,2,1,2,1,2,1,1,2,1,1,11,1,326,1,0,1,0.21,0.6,1.0986
tx_fraud_000584,1,83247.28,11.3296,4,13,5,1,1,1,1,1,2,2,2,98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.12,0.0,0.6931
tx_legit_005656,0,315.55,5.7575,808,2,0,1,2,0,0,3,3,4,8,120,1,2,1,1,2,3,1,1,1,1,1,10,12,543,0,1,1,0.25,0.4286,1.0986
tx_legit_009180,0,1103.13,7.0068,213,2,0,3,2,0,0,2,7,4,7,122,1,2,1,3,2,2,1,1,1,1,1,23,21,504,1,1,1,0.28,0.3889,1.9459
tx_legit_008671,0,719.13,6.5794,430,1,0,2,2,0,0,1,6,4,2,102,1,1,1,2,2,1,1,1,1,1,1,19,18,99,1,1,0,0.19,0.6,1.6094
tx_legit_000469,0,842.38,6.7374,323,2,0,3,2,0,0,1,6,5,4,102,2,2,1,3,2,1,1,1,1,1,1,28,24,317,1,1,0,0.23,0.3611,1.9459
tx_legit_008013,0,368.03,5.9109,882,2,0,2,4,0,0,1,4,8,4,118,1,1,1,2,4,1,1,1,1,1,1,25,28,316,1,1,0,0.25,0.4762,2.1972
tx_fraud_000325,1,11986.42,9.3916,2,8,2,3,2,1,1,7,4,2,15,100,4,4,2,3,2,7,1,1,2,1,1,22,22,849,1,1,1,0.53,0.2727,1.9459
tx_legit_007429,0,427.52,6.0603,331,2,0,3,1,0,0,1,6,2,2,100,1,1,1,3,1,1,1,1,1,1,1,21,9,125,1,0,0,0.2,0.6,1.3863
tx_legit_008738,0,410.6,6.0201,121,1,1,2,1,0,0,4,3,2,10,100,2,2,1,2,1,4,1,1,2,1,1,9,1,602,1,0,1,0.31,0.6,1.0986
tx_legit_002423,0,218.21,5.39,290,3,0,1,1,0,0,1,2,2,2,102,2,2,1,1,1,1,1,1,1,1,1,1,1,105,0,0,0,0.12,0.6,0.6931
tx_legit_001454,0,863.11,6.7617,738,1,0,1,2,0,0,3,2,4,8,96,1,1,1,1,2,3,1,1,2,1,1,10,12,513,0,1,1,0.25,0.4286,1.0986
tx_legit_005744,0,391.62,5.9728,739,1,0,1,2,0,0,2,2,4,4,106,1,1,1,1,2,2,1,1,1,1,1,7,13,207,0,1,1,0.2,0.6,1.0986
tx_legit_005338,0,532.04,6.2786,138,1,0,1,3,0,0,4,2,7,9,113,2,1,1,1,3,4,1,1,1,1,1,11,20,512,0,1,1,0.33,0.4762,1.3863
tx_legit_000720,0,353.8,5.8716,732,2,0,1,2,0,0,2,2,5,7,107,1,1,1,1,2,2,1,1,2,1,1,8,17,535,0,1,1,0.2,0.6,1.0986
tx_legit_001800,0,391.26,5.9719,183,1,0,2,1,0,0,2,2,2,3,103,1,1,1,2,1,2,1,1,1,1,1,11,1,211,1,0,1,0.21,0.0,1.0986
tx_legit_002286,0,78.84,4.38,731,2,0,1,4,0,0,3,2,8,7,108,2,1,1,1,4,3,1,1,1,1,1,1,23,486,0,1,1,0.31,0.6,1.6094
tx_legit_000933,0,447.93,6.1069,104,1,0,2,3,0,0,1,4,6,2,104,1,1,1,2,3,1,1,1,1,1,1,14,23,97,1,1,0,0.22,0.6,1.9459
tx_legit_004250,0,175.23,5.1718,156,1,0,1,5,0,0,1,2,10,3,100,1,1,1,1,5,1,1,1,1,1,1,14,32,229,0,1,0,0.24,0.5333,1.7918
tx_legit_003963,0,362.14,5.8948,834,1,0,1,2,0,0,5,2,4,12,118,1,1,1,1,2,5,1,1,1,1,1,7,10,761,0,1,1,0.35,0.6,1.0986
tx_legit_000033,0,845.23,6.7408,619,1,0,1,4,0,0,3,2,7,8,114,1,1,1,1,4,3,1,1,2,1,1,1,27,629,0,1,1,0.31,0.0,1.6094
tx_legit_004637,0,1613.47,7.3868,481,1,0,1,5,0,0,1,2,10,2,105,1,1,1,1,5,1,1,2,1,1,2,13,33,119,0,1,0,0.24,0.6,1.7918
tx_legit_004961,0,590.02,6.3818,402,1,0,3,2,0,0,1,6,4,3,110,1,1,1,3,2,1,1,1,1,1,1,24,14,222,1,1,0,0.23,0.5333,1.9459
tx_legit_003197,0,358.88,5.8858,711,1,0,1,1,0,0,2,3,2,9,109,1,2,1,1,1,2,1,1,1,1,1,8,8,738,0,0,1,0.17,0.4286,0.6931
tx_legit_004288,0,636.1,6.4569,634,1,1,2,2,0,0,1,4,2,2,110,1,2,1,2,2,1,1,1,1,1,1,13,11,127,1,1,0,0.19,0.6,1.6094
tx_legit_006998,0,520.91,6.2575,111,1,0,1,1,0,0,2,2,2,5,94,1,1,1,1,1,2,1,1,1,1,1,6,6,371,0,0,1,0.17,0.5333,0.6931
tx_legit_005045,0,219.08,5.394,386,2,1,1,2,0,0,1,2,4,4,113,1,1,1,1,2,1,1,1,1,1,1,9,13,356,0,1,0,0.15,0.4762,1.0986
tx_legit_007098,0,451.89,6.1156,545,1,0,1,3,0,0,2,2,6,6,101,1,1,1,1,3,2,1,1,1,1,1,10,17,451,0,1,1,0.23,0.5333,1.3863
tx_legit_004987,0,496.78,6.2102,622,1,0,2,4,0,0,2,2,9,3,113,2,1,2,2,4,2,1,2,1,1,2,11,25,215,1,1,1,0.3,0.5333,2.1972
tx_legit_001736,0,662.12,6.497,451,1,0,1,1,0,0,1,2,3,3,102,3,2,2,1,1,1,1,1,1,1,1,1,12,260,0,0,0,0.12,0.3333,0.6931
tx_legit_005622,0,321.08,5.7748,132,2,0,1,2,0,0,2,2,2,5,134,1,2,2,1,2,2,1,1,1,1,1,5,10,448,0,1,1,0.2,0.6,1.0986
tx_legit_005248,0,379.92,5.9426,627,1,0,1,4,0,0,2,3,8,6,130,1,2,1,1,4,2,1,1,1,1,1,14,22,390,0,1,1,0.26,0.4286,1.6094
tx_legit_006907,0,230.51,5.4446,821,1,0,2,1,0,0,1,4,2,2,103,1,1,2,2,1,1,1,1,1,1,1,12,9,109,1,0,0,0.16,0.4286,1.0986
tx_legit_008685,0,719.12,6.5794,803,1,0,2,4,0,0,2,2,9,4,96,2,1,1,2,4,2,1,1,1,1,1,6,34,231,1,1,1,0.3,0.6,2.1972
tx_legit_004478,0,602.97,6.4035,724,1,1,1,2,0,0,1,2,2,2,70,1,1,1,1,2,1,1,1,1,1,1,1,5,1,0,1,0,0.15,0.0,1.0986
tx_legit_007134,0,747.02,6.6174,399,4,0,2,2,0,0,1,2,2,2,102,1,1,1,2,2,1,1,1,1,1,1,6,9,1,1,1,0,0.19,0.0,1.6094
tx_legit_006944,0,503.4,6.2234,136,1,0,2,1,0,0,2,2,2,2,115,1,1,1,2,1,2,1,1,1,1,1,10,1,125,1,0,1,0.21,0.0,1.0986
tx_legit_009137,0,246.77,5.5125,173,2,0,2,3,0,0,1,4,6,3,103,2,2,1,2,3,1,1,1,1,1,1,25,28,224,1,1,0,0.22,0.3929,1.9459
tx_legit_006688,0,834.53,6.7281,730,1,0,1,1,0,0,3,2,2,4,102,1,1,1,1,1,3,1,1,2,1,1,1,1,247,0,0,1,0.22,0.0,0.6931
tx_legit_004719,0,608.03,6.4119,385,1,0,2,1,0,0,1,2,2,3,116,2,1,1,2,1,1,1,1,1,1,1,7,8,245,1,0,0,0.16,0.5333,1.0986
tx_legit_003127,0,934.82,6.8414,692,1,0,1,2,0,0,1,2,4,2,108,1,1,2,1,2,1,1,1,1,1,1,7,18,1,0,1,0,0.15,0.6,1.0986
tx_legit_005009,0,855.01,6.7523,437,1,0,3,2,0,0,1,7,5,5,98,2,1,1,3,2,1,1,1,1,1,1,28,21,417,1,1,0,0.23,0.3889,1.9459
tx_legit_007335,0,410.62,6.0201,170,1,1,1,3,0,0,2,2,6,6,117,1,1,1,1,3,2,1,1,1,1,1,10,19,491,0,1,1,0.23,0.5333,1.3863
tx_legit_008073,0,588.82,6.3798,63,1,0,1,1,0,0,1,2,2,3,115,1,2,1,1,1,1,1,1,1,1,1,8,1,257,0,0,0,0.12,0.5333,0.6931
tx_legit_004020,0,825.0,6.7166,858,1,0,1,4,0,0,1,2,7,2,115,1,1,1,1,4,1,1,1,1,1,1,1,30,1,0,1,0,0.21,0.0,1.6094
tx_legit_006520,0,791.98,6.6758,165,1,0,1,2,0,0,2,2,2,3,106,1,1,1,1,2,2,1,1,1,1,1,1,7,211,0,1,1,0.2,0.0,1.0986
tx_legit_005530,0,933.13,6.8396,615,2,0,2,3,0,0,2,2,6,6,120,2,1,1,2,3,2,1,1,1,1,1,10,26,408,1,1,1,0.27,0.5333,1.9459
tx_legit_008892,0,293.86,5.6865,618,1,0,1,2,0,0,1,2,4,2,112,2,1,1,1,2,1,1,1,1,1,1,1,15,139,0,1,0,0.15,0.6,1.0986
tx_legit_007471,0,189.88,5.2516,825,1,0,2,1,0,0,1,4,3,4,114,2,1,1,2,1,1,1,1,1,1,1,23,12,310,1,0,0,0.16,0.4286,1.0986
tx_legit_005874,0,570.11,6.3476,479,1,1,2,2,0,0,3,2,4,12,118,2,1,1,2,2,3,1,1,2,1,1,9,15,915,1,1,1,0.29,0.4762,1.6094
tx_fraud_000516,1,37668.25,10.5366,7,16,7,1,1,1,1,1,2,2,2,107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.12,0.0,0.6931
tx_legit_000651,0,668.92,6.5072,305,2,0,3,1,0,0,1,6,2,2,117,1,1,1,3,1,1,1,1,1,1,1,37,9,125,1,0,0,0.2,0.6,1.3863
tx_fraud_000520,1,81399.22,11.3071,4,14,5,1,1,1,1,1,2,2,2,116,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.12,0.0,0.6931
tx_legit_008069,0,1259.05,7.1389,510,1,1,2,3,0,0,1,4,6,2,110,1,1,1,2,3,1,1,1,1,1,1,13,17,119,1,1,0,0.22,0.6,1.9459
tx_legit_005014,0,217.13,5.3851,712,1,0,2,2,0,0,2,4,3,4,109,1,2,1,2,2,2,1,1,1,1,1,15,15,232,1,1,1,0.24,0.6,1.6094
tx_legit_006536,0,230.6,5.445,449,1,0,2,1,0,0,2,4,2,3,109,1,1,2,2,1,2,1,1,1,1,1,10,7,202,1,0,1,0.21,0.6,1.0986
tx_legit_002155,0,916.99,6.8222,615,1,0,1,1,0,0,4,2,2,6,102,1,1,1,1,1,4,1,1,3,1,1,1,1,340,0,0,1,0.27,0.0,0.6931
tx_legit_008801,0,342.08,5.838,666,1,0,2,3,0,0,2,4,6,4,142,1,1,1,2,3,2,1,1,1,1,1,16,27,214,1,1,1,0.27,0.5333,1.9459
tx_legit_005124,0,345.42,5.8477,53,2,0,2,4,0,0,1,2,6,2,119,1,1,1,2,4,1,1,1,1,1,1,5,19,1,1,1,0,0.25,0.0,2.1972
tx_legit_004286,0,884.59,6.7863,663,2,0,1,2,0,0,2,2,2,7,111,1,2,1,1,2,2,1,1,2,1,1,5,5,528,0,1,1,0.2,0.6,1.0986
tx_legit_004294,0,120.4,4.7991,864,1,2,2,2,0,0,1,2,4,3,132,2,1,1,2,2,1,1,1,1,1,1,10,15,220,1,1,0,0.19,0.5333,1.6094
tx_legit_007620,0,1684.55,7.4298,457,1,0,2,2,0,0,2,5,4,5,116,1,1,1,2,2,2,1,1,1,1,1,14,18,341,1,1,1,0.24,0.6,1.6094
tx_fraud_000134,1,5580.7,8.6272,4,8,4,7,1,1,1,2,14,2,2,105,3,4,3,7,1,2,1,1,2,1,1,43,1,119,1,0,1,0.41,0.2576,2.0794
tx_legit_003475,0,775.32,6.6546,522,1,0,2,2,0,0,1,2,2,2,136,1,1,1,2,2,1,1,1,1,1,1,5,9,1,1,1,0,0.19,0.0,1.6094
tx_legit_005182,0,630.26,6.4477,800,1,0,2,2,0,0,1,2,2,2,114,1,1,1,2,2,1,1,1,1,1,1,9,10,1,1,1,0,0.19,0.0,1.6094
tx_legit_005573,0,349.35,5.8589,489,1,0,3,2,0,0,1,6,4,4,117,1,1,1,3,2,1,1,1,1,1,1,17,15,328,1,1,0,0.23,0.4762,1.9459
tx_legit_005830,0,991.12,6.8998,274,1,0,2,4,0,0,2,5,8,2,104,1,2,2,2,4,2,1,1,1,1,1,21,27,135,1,1,1,0.3,0.4762,2.1972
tx_legit_006283,0,228.33,5.4352,68,1,0,1,1,0,0,1,2,2,2,120,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.12,0.0,0.6931
tx_legit_006025,0,400.03,5.994,182,1,0,1,1,0,0,2,2,2,5,109,1,1,1,1,1,2,1,1,1,1,1,6,6,319,0,0,1,0.17,0.5333,0.6931
tx_legit_006158,0,346.03,5.8494,94,2,0,3,2,0,0,1,6,4,3,132,1,1,1,3,2,1,1,1,1,1,1,30,18,224,1,1,0,0.23,0.5333,1.9459
tx_legit_001716,0,399.5,5.9927,102,2,0,3,1,0,0,1,6,2,4,132,2,2,1,3,1,1,1,1,1,1,1,32,1,351,1,0,0,0.2,0.4286,1.3863
tx_legit_005489,0,305.5,5.7252,141,1,0,3,3,0,0,1,4,7,2,122,2,1,1,3,3,1,1,1,1,1,1,22,28,106,1,1,0,0.26,0.6,2.3026
tx_fraud_000527,1,84007.09,11.3387,8,14,7,1,1,0,1,1,2,2,2,110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.12,0.0,0.6931
tx_legit_001070,0,808.87,6.6969,305,1,0,3,1,0,0,1,6,2,3,121,1,1,1,3,1,1,1,1,1,1,1,38,10,236,1,0,0,0.2,0.5333,1.3863
tx_legit_004984,0,231.55,5.4491,335,1,0,1,2,0,0,1,2,2,2,119,1,1,1,1,2,1,1,1,1,1,1,1,8,1,0,1,0,0.15,0.0,1.0986
tx_legit_000452,0,1590.46,7.3724,100,2,0,2,3,0,0,1,5,6,3,112,1,2,1,2,3,1,1,1,1,1,1,17,24,236,1,1,0,0.22,0.4762,1.9459
tx_legit_008679,0,1184.38,7.0778,412,2,1,3,1,0,0,1,10,2,5,141,1,5,1,3,1,1,1,1,1,1,1,37,1,461,1,0,0,0.2,0.3273,1.3863
tx_legit_006651,0,1422.77,7.2611,394,1,0,1,2,0,0,2,3,4,6,116,1,2,1,1,2,2,1,2,1,1,2,10,11,473,0,1,1,0.2,0.4286,1.0986
tx_legit_002919,0,358.71,5.8853,660,3,0,3,2,0,0,1,6,4,3,106,1,1,1,3,2,1,1,1,1,1,1,22,19,251,1,1,0,0.23,0.5333,1.9459
tx_legit_008048,0,1376.57,7.2281,545,1,0,2,3,0,0,3,4,6,8,122,2,2,1,2,3,3,1,1,1,1,1,20,27,561,1,1,1,0.32,0.3611,1.9459
tx_legit_002958,0,677.64,6.5201,552,1,0,2,4,0,0,2,2,7,5,99,1,1,1,2,4,2,1,1,2,1,1,5,35,471,1,1,1,0.3,0.0,2.1972
tx_legit_004635,0,862.43,6.7609,183,1,2,3,1,0,0,1,7,2,3,105,1,2,1,3,1,1,1,1,1,1,1,24,11,242,1,0,0,0.2,0.4762,1.3863
tx_legit_001096,0,685.56,6.5317,748,1,0,1,3,0,0,1,2,6,2,128,1,1,1,1,3,1,1,1,1,1,1,9,23,107,0,1,0,0.18,0.6,1.3863
tx_fraud_000362,1,3316.93,8.1071,2,4,2,5,1,1,0,8,8,2,16,111,4,4,3,5,1,8,1,1,3,1,1,44,1,947,1,0,1,0.63,0.2727,1.7918
tx_legit_005065,0,256.23,5.55,894,1,0,1,2,0,0,2,2,4,5,104,1,1,1,1,2,2,1,1,1,1,1,7,12,350,0,1,1,0.2,0.6,1.0986
tx_legit_000761,0,456.81,6.1265,41,1,0,1,1,0,0,3,2,2,9,121,1,2,1,1,1,3,1,1,2,1,1,7,1,637,0,0,1,0.22,0.6,0.6931
tx_legit_003516,0,368.09,5.911,354,1,0,3,5,0,0,2,4,9,5,108,1,1,1,3,5,2,1,1,1,1,1,13,27,425,1,1,1,0.37,0.0,2.7726
tx_fraud_000452,1,9923.3,9.2027,1,3,0,3,2,1,0,9,6,2,18,107,3,4,4,3,2,9,1,1,3,1,1,36,20,1062,1,1,1,0.63,0.2436,1.9459
tx_legit_000510,0,370.51,5.9176,185,1,1,1,3,0,0,2,3,6,6,101,2,3,2,1,3,2,1,1,1,1,1,16,20,467,0,1,1,0.23,0.2727,1.3863
tx_legit_006132,0,1224.68,7.1113,649,2,2,3,1,0,0,3,6,2,9,120,1,2,1,3,1,3,1,1,2,1,1,19,1,664,1,0,1,0.3,0.6,1.3863
tx_legit_003765,0,451.35,6.1145,708,1,0,3,3,0,0,1,7,7,3,132,2,1,1,3,3,1,1,1,1,1,1,33,25,252,1,1,0,0.26,0.4762,2.3026
tx_legit_001646,0,658.18,6.491,104,1,0,1,2,0,0,1,2,4,2,102,1,1,1,1,2,1,1,1,1,1,1,7,11,115,0,1,0,0.15,0.6,1.0986
tx_legit_006371,0,719.76,6.5803,61,1,0,1,3,0,0,1,2,6,2,115,1,1,2,1,3,1,1,1,1,1,1,9,22,1,0,1,0,0.18,0.6,1.3863
tx_legit_003995,0,485.57,6.1874,557,1,0,2,2,0,0,1,2,4,2,110,2,1,1,2,2,1,1,1,1,1,1,7,11,131,1,1,0,0.19,0.6,1.6094
tx_legit_004586,0,366.59,5.907,308,1,0,1,2,0,0,1,2,4,2,108,1,1,1,1,2,1,1,1,1,1,1,7,9,126,0,1,0,0.15,0.6,1.0986
tx_legit_003650,0,288.51,5.6682,172,1,0,2,5,0,0,1,2,8,2,104,1,1,1,2,5,1,1,1,1,1,1,11,29,1,1,1,0,0.28,0.0,2.3979
tx_legit_003660,0,984.54,6.8932,160,1,0,1,1,0,0,2,2,2,2,106,1,1,1,1,1,2,1,1,1,1,1,1,1,132,0,0,1,0.17,0.0,0.6931
tx_legit_004201,0,484.39,6.185,803,3,0,3,3,0,0,2,6,4,4,104,1,2,2,3,3,2,1,1,1,1,1,26,15,346,1,1,1,0.31,0.6,2.3026
tx_legit_005156,0,392.17,5.9742,141,1,0,3,3,0,0,1,6,8,3,112,2,1,1,3,3,1,1,1,1,1,1,33,35,225,1,1,0,0.26,0.4762,2.3026
tx_legit_005314,0,435.33,6.0784,800,1,0,2,3,0,0,2,2,4,2,138,1,1,1,2,3,2,1,1,1,1,1,8,14,110,1,1,1,0.27,0.0,1.9459
tx_legit_005886,0,355.33,5.8759,49,1,0,1,3,0,0,1,2,6,2,117,1,1,1,1,3,1,1,1,1,1,1,9,15,116,0,1,0,0.18,0.6,1.3863
tx_legit_008277,0,677.0,6.5191,125,4,1,1,3,0,0,1,2,6,4,134,1,1,1,1,3,1,1,1,1,1,1,11,29,369,0,1,0,0.18,0.4762,1.3863
tx_legit_003005,0,400.86,5.9961,378,2,0,3,2,0,0,1,6,5,4,119,2,1,1,3,2,1,1,1,1,1,1,22,18,344,1,1,0,0.23,0.4286,1.9459
tx_legit_000125,0,288.82,5.6693,308,1,0,2,6,0,0,2,4,13,5,114,1,1,1,2,6,2,1,1,1,1,1,28,54,327,1,1,1,0.36,0.5333,2.5649
tx_legit_005628,0,560.08,6.3299,764,1,0,1,2,0,0,1,2,4,2,110,1,1,1,1,2,1,1,1,1,1,1,7,10,111,0,1,0,0.15,0.6,1.0986
tx_legit_006666,0,480.04,6.176,324,1,0,1,1,0,0,2,2,2,3,100,1,1,1,1,1,2,1,1,1,1,1,1,1,237,0,0,1,0.17,0.0,0.6931
tx_legit_001551,0,734.37,6.6004,879,1,0,1,2,0,0,2,2,2,3,140,1,1,1,1,2,2,1,1,2,1,1,1,12,234,0,1,1,0.2,0.0,1.0986
tx_legit_009095,0,963.41,6.8715,174,1,0,5,1,0,0,2,10,2,4,72,1,1,1,5,1,2,1,1,1,1,1,31,13,253,1,0,1,0.33,0.6,1.7918
tx_legit_000238,0,144.7,4.9815,772,1,0,3,4,0,0,1,4,6,2,134,1,1,1,3,4,1,1,1,1,1,1,13,17,1,1,1,0,0.29,0.0,2.5649
tx_legit_008160,0,469.13,6.153,840,1,0,1,2,0,0,2,2,4,7,108,1,1,1,1,2,2,1,1,2,1,1,10,14,565,0,1,1,0.2,0.4286,1.0986
tx_legit_008361,0,551.0,6.3135,453,1,0,2,3,0,0,2,4,6,5,94,1,1,1,2,3,2,1,1,2,1,1,16,18,323,1,1,1,0.27,0.5333,1.9459
tx_fraud_000636,1,47964.01,10.7782,8,13,4,1,1,0,1,1,2,2,2,136,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.12,0.0,0.6931
