transactionId,userId,merchantId,amount,currency,timestamp,deviceId,ipAddress,location,paymentMethodRef,accountAgeDays,velocity1h,failedTxCount24h,sharedDeviceAccountCount,sharedIpAccountCount,isFraud,fraudScenario
tx_legit_001371,usr_norm_1072,merch_razorpay_045,373.73,INR,2026-08-04T21:29:40+00:00,dev_fingerprint_0174,192.168.105.250,"Pune, IN",pm_tok_synthetic_00860,796,1,0,3,2,0,NONE
tx_legit_004036,usr_norm_0389,merch_razorpay_042,275.46,INR,2026-08-04T21:29:52+00:00,dev_fingerprint_0614,10.0.111.28,"Pune, IN",pm_tok_synthetic_00753,802,1,1,1,3,0,NONE
tx_legit_009086,usr_norm_1406,merch_razorpay_005,845.44,INR,2026-08-04T21:39:58+00:00,dev_fingerprint_1105,192.168.240.23,"Delhi, IN",pm_tok_synthetic_00612,364,1,0,1,1,0,NONE
tx_legit_008430,usr_norm_1025,merch_razorpay_017,298.26,INR,2026-08-04T21:41:50+00:00,dev_fingerprint_1196,192.168.223.98,"Kolkata, IN",pm_tok_synthetic_01044,35,2,0,1,3,0,NONE
tx_legit_008533,usr_norm_1685,merch_razorpay_016,363.46,INR,2026-08-04T21:44:07+00:00,dev_fingerprint_0370,192.168.247.10,"Ahmedabad, IN",pm_tok_synthetic_02160,63,1,0,1,1,0,NONE
tx_legit_009090,usr_norm_0833,merch_razorpay_035,210.3,INR,2026-08-04T21:51:02+00:00,dev_fingerprint_0059,192.168.120.222,"Kolkata, IN",pm_tok_synthetic_00789,882,1,0,1,1,0,NONE
tx_legit_002252,usr_norm_0193,merch_razorpay_042,956.1,INR,2026-08-04T21:52:52+00:00,dev_fingerprint_0292,192.168.234.150,"Hyderabad, IN",pm_tok_synthetic_02488,724,1,0,1,1,0,NONE
tx_legit_005504,usr_norm_0735,merch_razorpay_005,1190.08,INR,2026-08-04T22:07:00+00:00,dev_fingerprint_1154,192.168.194.187,"Kolkata, IN",pm_tok_synthetic_02306,222,1,0,1,1,0,NONE
tx_legit_000816,usr_norm_1313,merch_razorpay_000,267.61,INR,2026-08-04T22:13:16+00:00,dev_fingerprint_0803,10.0.24.30,"Delhi, IN",pm_tok_synthetic_02224,511,1,0,1,3,0,NONE
tx_legit_004638,usr_norm_0387,merch_razorpay_017,448.85,INR,2026-08-04T22:13:19+00:00,dev_fingerprint_1374,192.168.1.78,"Delhi, IN",pm_tok_synthetic_02148,356,1,0,1,1,0,NONE
tx_legit_003232,usr_norm_1824,merch_razorpay_031,215.27,INR,2026-08-04T22:13:45+00:00,dev_fingerprint_1014,192.168.77.118,"Pune, IN",pm_tok_synthetic_00153,601,3,0,2,1,0,NONE
tx_legit_007356,usr_norm_0741,merch_razorpay_017,266.13,INR,2026-08-04T22:14:27+00:00,dev_fingerprint_1468,192.168.26.16,"Bengaluru, IN",pm_tok_synthetic_01325,90,1,0,1,2,0,NONE
tx_legit_002688,usr_norm_0014,merch_razorpay_049,364.56,INR,2026-08-04T22:15:51+00:00,dev_fingerprint_1215,192.168.196.46,"Hyderabad, IN",pm_tok_synthetic_01851,545,1,0,1,1,0,NONE
tx_legit_001384,usr_norm_1156,merch_razorpay_041,312.4,INR,2026-08-04T22:20:34+00:00,dev_fingerprint_1206,192.168.217.113,"Chennai, IN",pm_tok_synthetic_02359,130,1,0,1,1,0,NONE
tx_legit_005605,usr_norm_1797,merch_razorpay_043,352.98,INR,2026-08-04T22:26:20+00:00,dev_fingerprint_0667,192.168.246.179,"Delhi, IN",pm_tok_synthetic_00814,795,1,0,1,2,0,NONE
tx_legit_001106,usr_norm_1817,merch_razorpay_026,1960.28,INR,2026-08-04T22:42:02+00:00,dev_fingerprint_1780,10.0.47.189,"Ahmedabad, IN",pm_tok_synthetic_01010,283,1,0,1,2,0,NONE
tx_legit_008116,usr_norm_1878,merch_razorpay_027,315.14,INR,2026-08-04T22:43:04+00:00,dev_fingerprint_0302,192.168.76.142,"Chennai, IN",pm_tok_synthetic_01836,582,1,0,1,1,0,NONE
tx_legit_004692,usr_norm_1820,merch_razorpay_008,605.23,INR,2026-08-04T22:43:10+00:00,dev_fingerprint_0010,192.168.109.57,"Ahmedabad, IN",pm_tok_synthetic_00181,71,2,0,1,1,0,NONE
tx_legit_004569,usr_norm_0541,merch_razorpay_044,594.12,INR,2026-08-04T22:48:57+00:00,dev_fingerprint_1616,192.168.160.178,"Ahmedabad, IN",pm_tok_synthetic_00790,659,1,0,1,3,0,NONE
tx_legit_003568,usr_norm_0306,merch_razorpay_016,514.2,INR,2026-08-04T22:55:45+00:00,dev_fingerprint_0496,192.168.54.172,"Delhi, IN",pm_tok_synthetic_02175,261,1,0,1,1,0,NONE
tx_legit_001773,usr_norm_0247,merch_razorpay_025,176.74,INR,2026-08-04T23:13:03+00:00,dev_fingerprint_0198,192.168.54.172,"Chennai, IN",pm_tok_synthetic_01188,423,3,2,2,1,0,NONE
tx_legit_000957,usr_norm_0456,merch_razorpay_014,317.15,INR,2026-08-04T23:20:43+00:00,dev_fingerprint_0286,192.168.106.12,"Hyderabad, IN",pm_tok_synthetic_00321,542,3,0,1,1,0,NONE
tx_legit_008964,usr_norm_0722,merch_razorpay_012,972.02,INR,2026-08-04T23:22:40+00:00,dev_fingerprint_1115,10.0.77.241,"Kolkata, IN",pm_tok_synthetic_01985,382,2,0,1,1,0,NONE
tx_legit_003690,usr_norm_0985,merch_razorpay_009,356.42,INR,2026-08-04T23:23:39+00:00,dev_fingerprint_1086,192.168.160.194,"Ahmedabad, IN",pm_tok_synthetic_00198,596,4,0,1,1,0,NONE
tx_legit_001628,usr_norm_0151,merch_razorpay_035,1090.88,INR,2026-08-04T23:25:16+00:00,dev_fingerprint_1489,192.168.124.71,"Chennai, IN",pm_tok_synthetic_02161,463,1,0,1,1,0,NONE
tx_legit_001936,usr_norm_0470,merch_razorpay_017,1261.03,INR,2026-08-04T23:25:16+00:00,dev_fingerprint_0552,10.0.5.162,"Chennai, IN",pm_tok_synthetic_00542,119,2,0,1,1,0,NONE
tx_legit_000974,usr_norm_0445,merch_razorpay_048,790.74,INR,2026-08-04T23:26:20+00:00,dev_fingerprint_0888,192.168.153.203,"Kolkata, IN",pm_tok_synthetic_01356,609,1,0,3,2,0,NONE
tx_legit_000568,usr_norm_0451,merch_razorpay_027,452.96,INR,2026-08-04T23:32:00+00:00,dev_fingerprint_0644,192.168.57.115,"Kolkata, IN",pm_tok_synthetic_00848,631,1,0,1,3,0,NONE
tx_legit_000732,usr_norm_1799,merch_razorpay_040,293.73,INR,2026-08-04T23:32:54+00:00,dev_fingerprint_0225,192.168.210.236,"Kolkata, IN",pm_tok_synthetic_00932,130,2,0,1,1,0,NONE
tx_legit_004191,usr_norm_1886,merch_razorpay_045,267.67,INR,2026-08-04T23:34:51+00:00,dev_fingerprint_0905,192.168.252.216,"Delhi, IN",pm_tok_synthetic_00460,779,1,0,1,4,0,NONE
tx_legit_008437,usr_norm_0509,merch_razorpay_035,479.92,INR,2026-08-04T23:43:35+00:00,dev_fingerprint_1325,192.168.73.252,"Hyderabad, IN",pm_tok_synthetic_00181,606,2,0,1,3,0,NONE
tx_legit_001846,usr_norm_1452,merch_razorpay_002,2044.46,INR,2026-08-04T23:46:09+00:00,dev_fingerprint_1026,192.168.217.14,"Ahmedabad, IN",pm_tok_synthetic_00253,670,1,1,1,2,0,NONE
tx_legit_007959,usr_norm_0986,merch_razorpay_002,312.79,INR,2026-08-04T23:46:17+00:00,dev_fingerprint_0886,192.168.76.92,"Hyderabad, IN",pm_tok_synthetic_02396,524,1,0,1,1,0,NONE
tx_legit_008457,usr_norm_0809,merch_razorpay_020,659.21,INR,2026-08-04T23:49:00+00:00,dev_fingerprint_0938,192.168.248.58,"Ahmedabad, IN",pm_tok_synthetic_00050,835,1,0,2,1,0,NONE
tx_legit_001002,usr_norm_0295,merch_razorpay_011,969.33,INR,2026-08-04T23:51:56+00:00,dev_fingerprint_0591,192.168.69.148,"Hyderabad, IN",pm_tok_synthetic_00849,736,1,0,2,2,0,NONE
tx_legit_008331,usr_norm_0514,merch_razorpay_013,490.69,INR,2026-08-04T23:52:37+00:00,dev_fingerprint_1684,192.168.120.177,"Bengaluru, IN",pm_tok_synthetic_02356,256,1,0,1,1,0,NONE
tx_legit_007567,usr_norm_1378,merch_razorpay_011,687.88,INR,2026-08-04T23:53:22+00:00,dev_fingerprint_0721,192.168.34.202,"Hyderabad, IN",pm_tok_synthetic_01290,593,1,0,1,2,0,NONE
tx_legit_005675,usr_norm_1596,merch_razorpay_046,369.0,INR,2026-08-04T23:54:26+00:00,dev_fingerprint_0908,192.168.54.172,"Mumbai, IN",pm_tok_synthetic_00532,59,1,0,1,2,0,NONE
tx_legit_006399,usr_norm_0029,merch_razorpay_012,504.66,INR,2026-08-05T00:01:00+00:00,dev_fingerprint_0851,192.168.212.253,"Delhi, IN",pm_tok_synthetic_00389,350,1,0,1,3,0,NONE
tx_legit_001789,usr_norm_1816,merch_razorpay_034,524.96,INR,2026-08-05T00:06:26+00:00,dev_fingerprint_0947,192.168.71.12,"Hyderabad, IN",pm_tok_synthetic_00059,777,1,0,2,2,0,NONE
tx_legit_002179,usr_norm_1086,merch_razorpay_042,913.95,INR,2026-08-05T00:10:40+00:00,dev_fingerprint_1786,192.168.116.63,"Chennai, IN",pm_tok_synthetic_01492,857,1,0,1,1,0,NONE
tx_legit_003726,usr_norm_0439,merch_razorpay_001,279.31,INR,2026-08-05T00:19:45+00:00,dev_fingerprint_0940,192.168.240.23,"Kolkata, IN",pm_tok_synthetic_00996,743,1,0,1,3,0,NONE
tx_legit_001889,usr_norm_0925,merch_razorpay_042,804.51,INR,2026-08-05T00:21:38+00:00,dev_fingerprint_0184,192.168.115.138,"Kolkata, IN",pm_tok_synthetic_02095,106,1,0,1,2,0,NONE
tx_fraud_000445,usr_fraud_reuseC_004,merch_razorpay_046,10564.19,INR,2026-08-05T00:23:12+00:00,dev_reuseC_025,198.51.100.153,"Bengaluru, IN",pm_tok_stolen_C_005,2,7,1,2,5,1,PAYMENT_REF_REUSE
tx_legit_005557,usr_norm_1591,merch_razorpay_001,153.83,INR,2026-08-05T00:26:02+00:00,dev_fingerprint_0209,192.168.179.246,"Mumbai, IN",pm_tok_synthetic_02222,388,1,0,1,1,0,NONE
tx_legit_001925,usr_norm_1402,merch_razorpay_006,275.77,INR,2026-08-05T00:29:40+00:00,dev_fingerprint_0246,192.168.92.148,"Pune, IN",pm_tok_synthetic_00928,795,1,0,3,1,0,NONE
tx_legit_007889,usr_norm_0115,merch_razorpay_029,446.68,INR,2026-08-05T00:35:40+00:00,dev_fingerprint_0261,192.168.19.176,"Ahmedabad, IN",pm_tok_synthetic_02156,125,1,0,1,1,0,NONE
tx_legit_003813,usr_norm_1343,merch_razorpay_021,578.55,INR,2026-08-05T00:36:26+00:00,dev_fingerprint_0662,192.168.223.139,"Pune, IN",pm_tok_synthetic_01918,311,2,0,1,3,0,NONE
tx_legit_004302,usr_norm_1492,merch_razorpay_012,610.73,INR,2026-08-05T00:43:38+00:00,dev_fingerprint_0596,192.168.64.216,"Delhi, IN",pm_tok_synthetic_01630,341,3,0,2,1,0,NONE
tx_legit_008475,usr_norm_0859,merch_razorpay_039,85.21,INR,2026-08-05T00:44:38+00:00,dev_fingerprint_1343,192.168.112.163,"Ahmedabad, IN",pm_tok_synthetic_00341,222,2,0,2,2,0,NONE
tx_legit_005739,usr_norm_0479,merch_razorpay_003,590.78,INR,2026-08-05T00:46:08+00:00,dev_fingerprint_0779,192.168.49.25,"Mumbai, IN",pm_tok_synthetic_00568,305,2,0,1,1,0,NONE
tx_legit_007711,usr_norm_1496,merch_razorpay_029,885.63,INR,2026-08-05T00:47:09+00:00,dev_fingerprint_1589,192.168.60.99,"Pune, IN",pm_tok_synthetic_00370,769,3,0,1,2,0,NONE
tx_legit_000497,usr_norm_0614,merch_razorpay_042,1114.29,INR,2026-08-05T00:47:12+00:00,dev_fingerprint_1479,10.0.29.240,"Hyderabad, IN",pm_tok_synthetic_00620,451,1,2,1,2,0,NONE
tx_legit_006586,usr_norm_0543,merch_razorpay_034,493.56,INR,2026-08-05T00:53:48+00:00,dev_fingerprint_0241,192.168.102.34,"Mumbai, IN",pm_tok_synthetic_01250,149,1,0,2,2,0,NONE
tx_legit_001382,usr_norm_1602,merch_razorpay_010,794.77,INR,2026-08-05T01:08:46+00:00,dev_fingerprint_1914,192.168.249.24,"Bengaluru, IN",pm_tok_synthetic_02185,110,1,0,1,2,0,NONE
tx_legit_002150,usr_norm_1957,merch_razorpay_027,873.07,INR,2026-08-05T01:18:47+00:00,dev_fingerprint_0067,192.168.234.208,"Bengaluru, IN",pm_tok_synthetic_02103,637,1,0,1,1,0,NONE
tx_legit_005185,usr_norm_0624,merch_razorpay_011,582.84,INR,2026-08-05T01:22:04+00:00,dev_fingerprint_0802,192.168.79.94,"Delhi, IN",pm_tok_synthetic_00223,832,1,0,1,1,0,NONE
tx_legit_008172,usr_norm_0550,merch_razorpay_037,178.9,INR,2026-08-05T01:25:02+00:00,dev_fingerprint_1922,192.168.86.201,"Chennai, IN",pm_tok_synthetic_01847,664,2,0,1,1,0,NONE
tx_legit_003300,usr_norm_1767,merch_razorpay_046,260.04,INR,2026-08-05T01:28:02+00:00,dev_fingerprint_0093,192.168.170.149,"Kolkata, IN",pm_tok_synthetic_00710,373,1,0,1,1,0,NONE
tx_legit_004293,usr_norm_0438,merch_razorpay_029,528.12,INR,2026-08-05T01:33:02+00:00,dev_fingerprint_0812,192.168.144.138,"Hyderabad, IN",pm_tok_synthetic_01528,445,1,0,1,2,0,NONE
tx_legit_003531,usr_norm_0178,merch_razorpay_012,525.64,INR,2026-08-05T01:41:52+00:00,dev_fingerprint_0254,192.168.247.10,"Delhi, IN",pm_tok_synthetic_01507,477,1,0,2,2,0,NONE
tx_legit_005245,usr_norm_0563,merch_razorpay_011,339.87,INR,2026-08-05T01:53:01+00:00,dev_fingerprint_1472,10.0.197.251,"Mumbai, IN",pm_tok_synthetic_02237,253,1,0,3,3,0,NONE
tx_legit_000105,usr_norm_0447,merch_razorpay_023,528.54,INR,2026-08-05T01:53:59+00:00,dev_fingerprint_0470,10.0.147.41,"Chennai, IN",pm_tok_synthetic_02321,516,1,0,1,1,0,NONE
tx_legit_002543,usr_norm_0142,merch_razorpay_012,273.8,INR,2026-08-05T01:54:41+00:00,dev_fingerprint_0849,10.0.100.149,"Kolkata, IN",pm_tok_synthetic_01623,544,1,1,2,2,0,NONE
tx_legit_008969,usr_norm_1698,merch_razorpay_043,640.02,INR,2026-08-05T01:59:58+00:00,dev_fingerprint_0084,192.168.175.185,"Kolkata, IN",pm_tok_synthetic_02176,682,2,0,3,2,0,NONE
tx_legit_007504,usr_norm_0138,merch_razorpay_007,1041.3,INR,2026-08-05T02:03:56+00:00,dev_fingerprint_0583,192.168.57.36,"Pune, IN",pm_tok_synthetic_00656,309,4,1,1,1,0,NONE
tx_legit_003293,usr_norm_1104,merch_razorpay_024,696.23,INR,2026-08-05T02:08:04+00:00,dev_fingerprint_1045,192.168.109.153,"Delhi, IN",pm_tok_synthetic_01625,402,1,0,1,1,0,NONE
tx_legit_008163,usr_norm_1024,merch_razorpay_012,289.57,INR,2026-08-05T02:16:54+00:00,dev_fingerprint_1139,192.168.35.68,"Kolkata, IN",pm_tok_synthetic_00532,194,1,0,1,1,0,NONE
tx_legit_008786,usr_norm_0571,merch_razorpay_013,558.9,INR,2026-08-05T02:27:15+00:00,dev_fingerprint_0121,192.168.172.98,"Delhi, IN",pm_tok_synthetic_01436,575,1,0,2,1,0,NONE
tx_legit_008879,usr_norm_1371,merch_razorpay_017,678.38,INR,2026-08-05T02:28:56+00:00,dev_fingerprint_1345,10.0.131.83,"Delhi, IN",pm_tok_synthetic_02334,670,1,0,1,1,0,NONE
tx_legit_001380,usr_norm_1287,merch_razorpay_041,80.75,INR,2026-08-05T02:30:55+00:00,dev_fingerprint_0021,10.0.134.218,"Chennai, IN",pm_tok_synthetic_02143,864,2,0,2,2,0,NONE
tx_legit_003318,usr_norm_1803,merch_razorpay_036,647.12,INR,2026-08-05T02:36:00+00:00,dev_fingerprint_0892,192.168.103.172,"Pune, IN",pm_tok_synthetic_00885,654,2,0,1,1,0,NONE
tx_legit_005701,usr_norm_0982,merch_razorpay_005,521.66,INR,2026-08-05T02:39:24+00:00,dev_fingerprint_1296,192.168.204.15,"Delhi, IN",pm_tok_synthetic_02411,156,1,0,1,3,0,NONE
tx_legit_006524,usr_norm_0068,merch_razorpay_021,390.39,INR,2026-08-05T02:49:29+00:00,dev_fingerprint_0813,10.0.51.132,"Delhi, IN",pm_tok_synthetic_00173,476,1,0,2,5,0,NONE
tx_fraud_000398,usr_fraud_reuseC_017,merch_razorpay_023,17362.7,INR,2026-08-05T02:52:50+00:00,dev_reuseC_010,198.51.100.164,"Pune, IN",pm_tok_stolen_C_003,3,4,3,5,5,1,PAYMENT_REF_REUSE
tx_legit_006737,usr_norm_1253,merch_razorpay_020,1267.05,INR,2026-08-05T02:56:02+00:00,dev_fingerprint_0040,10.0.198.231,"Hyderabad, IN",pm_tok_synthetic_00496,389,1,0,1,1,0,NONE
tx_legit_007326,usr_norm_0499,merch_razorpay_012,520.55,INR,2026-08-05T02:59:50+00:00,dev_fingerprint_0596,192.168.163.181,"Chennai, IN",pm_tok_synthetic_00283,868,1,0,1,1,0,NONE
tx_legit_004926,usr_norm_1430,merch_razorpay_009,221.56,INR,2026-08-05T03:00:57+00:00,dev_fingerprint_0589,192.168.167.180,"Ahmedabad, IN",pm_tok_synthetic_01406,740,4,0,1,4,0,NONE
tx_fraud_000418,usr_fraud_reuseC_017,merch_razorpay_035,5400.99,INR,2026-08-05T03:01:30+00:00,dev_reuseC_002,198.51.100.141,"Ahmedabad, IN",pm_tok_stolen_C_002,5,6,0,5,2,1,PAYMENT_REF_REUSE
tx_legit_006604,usr_norm_1434,merch_razorpay_043,788.94,INR,2026-08-05T03:01:59+00:00,dev_fingerprint_1071,192.168.105.24,"Chennai, IN",pm_tok_synthetic_01059,591,1,0,1,4,0,NONE
tx_legit_002510,usr_norm_0851,merch_razorpay_044,1018.9,INR,2026-08-05T03:02:31+00:00,dev_fingerprint_0771,192.168.66.118,"Kolkata, IN",pm_tok_synthetic_01428,500,3,0,1,2,0,NONE
tx_legit_000648,usr_norm_0306,merch_razorpay_032,742.67,INR,2026-08-05T03:04:45+00:00,dev_fingerprint_1660,192.168.54.172,"Chennai, IN",pm_tok_synthetic_02175,261,1,0,1,1,0,NONE
tx_legit_006139,usr_norm_1066,merch_razorpay_004,291.88,INR,2026-08-05T03:07:13+00:00,dev_fingerprint_1981,192.168.203.211,"Mumbai, IN",pm_tok_synthetic_02235,332,1,0,1,2,0,NONE
tx_legit_006278,usr_norm_0186,merch_razorpay_023,930.72,INR,2026-08-05T03:08:45+00:00,dev_fingerprint_0605,192.168.159.192,"Delhi, IN",pm_tok_synthetic_01826,647,1,0,1,5,0,NONE
tx_legit_002022,usr_norm_1972,merch_razorpay_045,357.24,INR,2026-08-05T03:20:53+00:00,dev_fingerprint_1449,192.168.57.125,"Chennai, IN",pm_tok_synthetic_01501,744,1,0,1,1,0,NONE
tx_legit_004332,usr_norm_1981,merch_razorpay_002,345.67,INR,2026-08-05T03:28:41+00:00,dev_fingerprint_0580,192.168.139.120,"Kolkata, IN",pm_tok_synthetic_02459,783,1,0,2,1,0,NONE
tx_legit_005359,usr_norm_1755,merch_razorpay_040,610.93,INR,2026-08-05T03:28:49+00:00,dev_fingerprint_1186,192.168.150.145,"Bengaluru, IN",pm_tok_synthetic_00295,67,1,0,1,4,0,NONE
tx_legit_002694,usr_norm_1493,merch_razorpay_010,938.49,INR,2026-08-05T03:36:40+00:00,dev_fingerprint_0585,10.0.199.45,"Chennai, IN",pm_tok_synthetic_00681,462,1,0,1,2,0,NONE
tx_legit_000090,usr_norm_1626,merch_razorpay_028,704.5,INR,2026-08-05T03:39:18+00:00,dev_fingerprint_0911,192.168.252.166,"Bengaluru, IN",pm_tok_synthetic_01261,445,3,1,1,3,0,NONE
tx_legit_006317,usr_norm_1634,merch_razorpay_006,130.58,INR,2026-08-05T03:43:46+00:00,dev_fingerprint_1183,192.168.74.61,"Ahmedabad, IN",pm_tok_synthetic_00801,240,2,0,2,1,0,NONE
tx_legit_007921,usr_norm_1026,merch_razorpay_016,990.57,INR,2026-08-05T03:49:36+00:00,dev_fingerprint_0676,192.168.2.242,"Hyderabad, IN",pm_tok_synthetic_00634,70,1,0,2,2,0,NONE
tx_legit_007354,usr_norm_1532,merch_razorpay_004,666.69,INR,2026-08-05T03:58:08+00:00,dev_fingerprint_1127,192.168.59.211,"Hyderabad, IN",pm_tok_synthetic_01199,512,1,0,1,1,0,NONE
tx_legit_004667,usr_norm_0908,merch_razorpay_046,463.93,INR,2026-08-05T03:59:11+00:00,dev_fingerprint_1412,10.0.7.63,"Delhi, IN",pm_tok_synthetic_01707,484,1,1,1,4,0,NONE
tx_legit_006056,usr_norm_0270,merch_razorpay_003,250.21,INR,2026-08-05T04:04:30+00:00,dev_fingerprint_0970,192.168.95.43,"Chennai, IN",pm_tok_synthetic_01871,182,1,0,1,3,0,NONE
tx_legit_003874,usr_norm_1231,merch_razorpay_036,196.55,INR,2026-08-05T04:06:16+00:00,dev_fingerprint_0646,192.168.78.180,"Bengaluru, IN",pm_tok_synthetic_00034,42,1,0,1,2,0,NONE
tx_legit_002053,usr_norm_1771,merch_razorpay_020,365.85,INR,2026-08-05T04:14:50+00:00,dev_fingerprint_1959,192.168.137.197,"Ahmedabad, IN",pm_tok_synthetic_00409,840,1,0,2,1,0,NONE
tx_legit_000360,usr_norm_1724,merch_razorpay_022,317.06,INR,2026-08-05T04:18:29+00:00,dev_fingerprint_1249,192.168.22.73,"Bengaluru, IN",pm_tok_synthetic_00730,690,1,0,1,1,0,NONE
tx_legit_007097,usr_norm_1207,merch_razorpay_021,558.85,INR,2026-08-05T04:29:34+00:00,dev_fingerprint_0987,192.168.42.139,"Pune, IN",pm_tok_synthetic_01056,99,3,0,1,1,0,NONE
tx_legit_009117,usr_norm_0318,merch_razorpay_020,793.35,INR,2026-08-05T04:31:10+00:00,dev_fingerprint_0592,192.168.176.200,"Pune, IN",pm_tok_synthetic_00153,39,1,0,1,3,0,NONE
tx_legit_002392,usr_norm_1350,merch_razorpay_026,761.09,INR,2026-08-05T04:33:35+00:00,dev_fingerprint_0745,192.168.77.215,"Chennai, IN",pm_tok_synthetic_00978,358,1,0,1,1,0,NONE
tx_legit_002395,usr_norm_0348,merch_razorpay_018,358.48,INR,2026-08-05T04:33:44+00:00,dev_fingerprint_0414,192.168.84.47,"Delhi, IN",pm_tok_synthetic_02198,183,1,0,2,2,0,NONE
tx_legit_007327,usr_norm_1679,merch_razorpay_021,958.83,INR,2026-08-05T04:40:20+00:00,dev_fingerprint_0157,10.0.167.87,"Pune, IN",pm_tok_synthetic_01138,288,1,1,1,1,0,NONE
tx_legit_001202,usr_norm_0394,merch_razorpay_037,835.2,INR,2026-08-05T04:43:24+00:00,dev_fingerprint_1085,192.168.33.33,"Hyderabad, IN",pm_tok_synthetic_01590,278,1,2,1,3,0,NONE
tx_legit_008461,usr_norm_1817,merch_razorpay_015,2030.08,INR,2026-08-05T04:49:59+00:00,dev_fingerprint_0876,10.0.248.14,"Kolkata, IN",pm_tok_synthetic_01010,283,2,0,2,1,0,NONE
tx_legit_005803,usr_norm_0420,merch_razorpay_045,188.17,INR,2026-08-05T04:56:10+00:00,dev_fingerprint_0344,10.0.145.77,"Pune, IN",pm_tok_synthetic_01442,203,3,0,1,3,0,NONE
tx_legit_004854,usr_norm_1370,merch_razorpay_039,1097.57,INR,2026-08-05T04:59:19+00:00,dev_fingerprint_0789,192.168.141.26,"Pune, IN",pm_tok_synthetic_00791,568,1,0,1,1,0,NONE
tx_legit_001531,usr_norm_1504,merch_razorpay_005,946.85,INR,2026-08-05T05:06:24+00:00,dev_fingerprint_0253,192.168.17.99,"Delhi, IN",pm_tok_synthetic_00467,753,1,0,2,1,0,NONE
tx_legit_001090,usr_norm_0503,merch_razorpay_008,313.38,INR,2026-08-05T05:10:48+00:00,dev_fingerprint_0772,192.168.102.227,"Delhi, IN",pm_tok_synthetic_01839,642,3,0,2,2,0,NONE
tx_legit_003204,usr_norm_0071,merch_razorpay_017,229.68,INR,2026-08-05T05:14:23+00:00,dev_fingerprint_1453,192.168.145.243,"Delhi, IN",pm_tok_synthetic_01710,326,2,0,3,2,0,NONE
tx_legit_002110,usr_norm_1792,merch_razorpay_002,785.31,INR,2026-08-05T05:17:08+00:00,dev_fingerprint_0928,192.168.21.219,"Pune, IN",pm_tok_synthetic_00427,788,1,2,2,1,0,NONE
tx_legit_003422,usr_norm_0786,merch_razorpay_047,528.42,INR,2026-08-05T05:18:29+00:00,dev_fingerprint_0969,192.168.44.45,"Delhi, IN",pm_tok_synthetic_00473,345,1,2,1,1,0,NONE
tx_legit_005064,usr_norm_1878,merch_razorpay_009,604.26,INR,2026-08-05T05:19:08+00:00,dev_fingerprint_0302,192.168.76.142,"Ahmedabad, IN",pm_tok_synthetic_01836,582,3,0,1,2,0,NONE
tx_legit_006205,usr_norm_1995,merch_razorpay_015,583.48,INR,2026-08-05T05:19:58+00:00,dev_fingerprint_0559,10.0.79.226,"Delhi, IN",pm_tok_synthetic_01639,394,1,0,1,1,0,NONE
tx_legit_004664,usr_norm_0872,merch_razorpay_026,2019.89,INR,2026-08-05T05:25:05+00:00,dev_fingerprint_0374,192.168.78.127,"Chennai, IN",pm_tok_synthetic_01374,700,1,0,1,3,0,NONE
tx_legit_008550,usr_norm_0046,merch_razorpay_047,435.09,INR,2026-08-05T05:26:55+00:00,dev_fingerprint_0369,192.168.68.130,"Hyderabad, IN",pm_tok_synthetic_01265,377,2,0,1,1,0,NONE
tx_legit_008136,usr_norm_0500,merch_razorpay_029,460.44,INR,2026-08-05T05:27:21+00:00,dev_fingerprint_0837,192.168.203.161,"Delhi, IN",pm_tok_synthetic_02045,172,2,0,2,2,0,NONE
tx_legit_000713,usr_norm_0487,merch_razorpay_001,159.28,INR,2026-08-05T05:31:19+00:00,dev_fingerprint_0680,192.168.136.106,"Chennai, IN",pm_tok_synthetic_01556,853,1,0,1,2,0,NONE
tx_legit_006066,usr_norm_1895,merch_razorpay_007,415.89,INR,2026-08-05T05:41:41+00:00,dev_fingerprint_0807,192.168.193.218,"Kolkata, IN",pm_tok_synthetic_02008,355,1,0,2,1,0,NONE
tx_legit_006622,usr_norm_0046,merch_razorpay_033,831.37,INR,2026-08-05T05:44:25+00:00,dev_fingerprint_1888,192.168.68.130,"Pune, IN",pm_tok_synthetic_01265,377,1,2,2,2,0,NONE
tx_legit_004482,usr_norm_1460,merch_razorpay_023,188.48,INR,2026-08-05T05:48:17+00:00,dev_fingerprint_0919,192.168.137.110,"Kolkata, IN",pm_tok_synthetic_00539,241,1,0,1,1,0,NONE
tx_legit_006735,usr_norm_1673,merch_razorpay_009,259.98,INR,2026-08-05T05:58:16+00:00,dev_fingerprint_0343,192.168.213.161,"Bengaluru, IN",pm_tok_synthetic_02447,797,3,0,1,3,0,NONE
tx_legit_004799,usr_norm_1782,merch_razorpay_015,570.83,INR,2026-08-05T05:59:21+00:00,dev_fingerprint_0616,192.168.187.202,"Bengaluru, IN",pm_tok_synthetic_01715,34,3,0,1,1,0,NONE
tx_legit_004458,usr_norm_1756,merch_razorpay_033,225.32,INR,2026-08-05T06:02:41+00:00,dev_fingerprint_0289,192.168.7.22,"Pune, IN",pm_tok_synthetic_00078,512,1,0,1,1,0,NONE
